date,pe,pb,roe
2025-01-02,33.31384064,4.11036074,
2025-01-03,32.84214024,4.05216094,
2025-01-06,32.75790803,4.04176812,
2025-01-07,32.80002413,4.04696453,
2025-01-08,31.81450723,3.92536852,
2025-01-09,31.881893,3.93368278,
2025-01-10,30.9384922,3.81728318,
2025-01-13,31.19118885,3.84846165,
2025-01-14,31.89031622,3.93472206,
2025-01-15,31.56181059,3.89419006,
2025-01-16,31.2922675,3.86093303,
2025-01-17,31.34280683,3.86716873,
2025-01-20,31.25015139,3.85573662,
2025-01-21,31.25015139,3.85573662,
2025-01-22,30.91322254,3.81416534,
2025-01-23,30.91322254,3.81416534,
2025-01-24,30.95533865,3.81936175,
2025-01-27,31.14064952,3.84222596,
2025-02-05,31.41861582,3.87652227,
2025-02-06,32.21039863,3.97421478,
2025-02-07,32.09247353,3.95966483,
2025-02-10,31.89031622,3.93472206,
2025-02-11,31.62919636,3.90250432,
2025-02-12,31.68815891,3.90977929,
2025-02-13,31.55338737,3.89315078,
2025-02-14,31.83135367,3.92744709,
2025-02-17,31.74712146,3.91705427,
2025-02-18,31.09853341,3.83702954,
2025-02-19,31.09011019,3.83599026,
2025-02-20,30.9384922,3.81728318,
2025-02-21,30.86268321,3.80792965,
2025-02-24,30.60156335,3.7757119,
2025-02-25,30.23094161,3.72998349,
2025-02-26,30.48363825,3.76116195,
2025-02-27,30.61840979,3.77779046,
2025-02-28,30.40782925,3.75180841,
2025-03-03,30.79529744,3.79961539,
2025-03-04,30.73633489,3.79234041,
2025-03-05,30.57629368,3.77259405,
2025-03-06,30.63525623,3.77986903,
2025-03-07,30.63525623,3.77986903,
2025-03-10,30.71106523,3.78922257,
2025-03-11,30.74475811,3.7933797,
2025-03-12,30.48363825,3.76116195,
2025-03-13,30.55102402,3.76947621,
2025-03-14,31.46915515,3.88275796,
2025-03-17,31.20803529,3.85054021,
2025-03-18,31.09853341,3.83702954,
2025-03-19,30.97218509,3.82144031,
2025-03-20,30.88795287,3.81104749,
2025-03-21,31.08168697,3.83495098,
2025-03-24,31.28384428,3.85989375,
2025-03-25,31.1743424,3.84638308,
2025-03-26,31.11537985,3.83910811,
2025-03-27,31.23330495,3.85365806,
2025-03-28,31.09853341,3.83702954,
2025-03-31,30.8205671,3.64319607,
2025-04-01,31.26699784,3.69596715,
2025-04-02,31.00587797,3.66510105,
2025-04-03,31.06484052,3.67207081,
2025-04-07,31.26137343,3.46397352,
2025-04-08,32.07907535,3.55458048,
2025-04-09,33.24722095,3.68401898,
2025-04-10,33.17533507,3.67605353,
2025-04-11,32.99562036,3.65613992,
2025-04-14,32.61821947,3.61432132,
2025-04-15,32.51039065,3.60237315,
2025-04-16,32.7260483,3.62626949,
2025-04-17,32.65416241,3.61830405,
2025-04-18,32.4474905,3.59540339,
2025-04-21,32.35763315,3.58544658,
2025-04-22,33.21127801,3.68003626,
2025-04-23,32.7530055,3.62925654,
2025-04-24,32.68111962,3.62129109,
2025-04-25,32.62720521,3.61531701,
2025-04-28,32.38459035,3.58843362,
2025-04-29,31.83646049,3.52769709,
2025-04-30,32.61773696,3.62925654,
2025-05-06,32.73406908,3.64220039,
2025-05-07,32.93093882,3.66410536,
2025-05-08,33.00252782,3.67207081,
2025-05-09,32.73406908,3.64220039,
2025-05-12,32.66248008,3.63423494,
2025-05-13,32.85934982,3.65613992,
2025-05-14,33.23519206,3.69795851,
2025-05-15,33.27098656,3.70194124,
2025-05-16,33.70946917,3.75072959,
2025-05-19,33.29783243,3.70492828,
2025-05-20,33.78105817,3.75869504,
2025-05-21,33.6468288,3.74375983,
2025-05-22,33.53049667,3.73081598,
