date,open,close,high,low,volume
2024-07-19 15:00:00,37.38,38.23,38.76,37.22,67725544.0
2024-07-22 15:00:00,38.38,39.06,39.86,37.91,91271992.0
2024-07-23 15:00:00,38.35,37.78,38.96,37.7,64194704.0
2024-07-24 15:00:00,37.45,37.8,38.25,37.43,45512164.0
2024-07-25 15:00:00,37.24,36.84,37.46,36.81,48502360.0
2024-07-26 15:00:00,36.92,37.1,37.31,36.66,29775234.0
2024-07-29 15:00:00,37.2,36.96,37.42,36.89,23502864.0
2024-07-30 15:00:00,36.6,36.17,36.68,35.8,40819768.0
2024-07-31 15:00:00,35.95,37.26,37.3,35.88,53688940.0
2024-08-01 15:00:00,37.44,37.05,37.58,36.91,38412436.0
2024-08-02 15:00:00,36.49,36.0,36.83,35.85,48359836.0
2024-08-05 15:00:00,35.5,34.41,35.89,34.41,52861208.0
2024-08-06 15:00:00,34.99,34.83,35.18,34.3,31191508.0
2024-08-07 15:00:00,34.8,33.65,35.03,33.55,42725120.0
2024-08-08 15:00:00,33.33,33.22,33.56,32.41,43810564.0
2024-08-09 15:00:00,33.55,33.1,33.75,33.1,24741622.0
2024-08-12 15:00:00,32.94,32.68,33.26,32.45,22775698.0
2024-08-13 15:00:00,32.75,32.94,32.95,32.52,21040848.0
2024-08-14 15:00:00,33.15,32.81,33.2,32.81,21820360.0
2024-08-15 15:00:00,32.6,33.21,33.48,32.45,27779292.0
2024-08-16 15:00:00,33.3,33.09,33.43,33.03,22111822.0
2024-08-19 15:00:00,32.92,33.29,33.51,32.81,19111482.0
2024-08-20 15:00:00,33.33,32.65,33.38,32.51,21008570.0
2024-08-21 15:00:00,32.5,32.44,32.95,32.42,19431378.0
2024-08-22 15:00:00,32.5,31.46,32.75,31.14,36293108.0
2024-08-23 15:00:00,31.33,31.68,31.78,31.31,22820396.0
2024-08-26 15:00:00,31.98,31.6,32.04,31.16,23553086.0
2024-08-27 15:00:00,31.31,31.02,31.49,30.87,22464822.0
2024-08-28 15:00:00,31.02,31.15,31.3,30.88,16050585.0
2024-08-29 15:00:00,30.87,31.39,31.63,30.6,27251624.0
2024-08-30 15:00:00,31.37,32.38,32.66,31.31,44691424.0
2024-09-02 15:00:00,32.24,31.4,32.38,31.36,26351912.0
2024-09-03 15:00:00,31.39,31.78,31.93,31.31,18053080.0
2024-09-04 15:00:00,31.31,31.42,31.64,31.25,17579000.0
2024-09-05 15:00:00,31.41,31.69,31.91,31.41,17538852.0
2024-09-06 15:00:00,31.7,31.12,31.9,31.08,21851752.0
2024-09-09 15:00:00,30.78,31.02,31.18,30.68,15071535.0
2024-09-10 15:00:00,31.22,31.77,32.18,30.69,29750740.0
2024-09-11 15:00:00,31.54,31.7,31.86,31.51,16087382.0
2024-09-12 15:00:00,31.96,31.5,32.2,31.5,18967888.0
2024-09-13 15:00:00,31.49,31.16,31.8,31.14,15647633.0
2024-09-18 15:00:00,31.16,31.18,31.33,30.7,14505009.0
2024-09-19 15:00:00,31.38,31.64,31.98,30.93,27018586.0
2024-09-20 15:00:00,31.66,32.37,32.57,31.59,45979096.0
2024-09-23 15:00:00,32.02,32.21,32.79,32.02,33179684.0
2024-09-24 15:00:00,32.38,33.5,33.52,32.03,59743152.0
2024-09-25 15:00:00,33.79,33.3,34.37,33.27,67770256.0
2024-09-26 15:00:00,33.31,34.3,34.3,33.2,52746448.0
2024-09-27 15:00:00,34.94,37.73,37.73,34.68,127949752.0
2024-09-30 15:00:00,39.5,41.5,41.5,38.88,172092192.0
2024-10-08 15:00:00,45.65,45.65,45.65,42.2,184282624.0
