date,open,high,low,close,volume
2025-01-02,740.62,747.17,720.59,723.87,29709942.0
2025-01-03,725.6,733.3,716.36,718.67,24418067.0
2025-01-06,722.9,730.03,717.9,721.94,23842709.0
2025-01-07,723.1,732.34,716.36,725.6,21210188.0
2025-01-08,722.52,729.45,714.62,717.32,24028083.0
2025-01-09,727.91,735.04,713.27,718.28,48934489.0
2025-01-10,715.01,715.97,696.14,697.1,40826460.0
2025-01-13,689.59,706.73,687.86,698.06,25238098.0
2025-01-14,698.64,713.47,694.21,713.27,34342340.0
2025-01-15,709.81,711.54,697.1,700.37,31732001.0
2025-01-16,701.14,713.47,695.94,701.53,34711431.0
2025-01-17,701.34,710.58,696.14,706.53,27396415.0
2025-01-20,710.58,722.13,707.11,716.93,36418049.0
2025-01-21,720.21,720.4,706.92,710.58,22195324.0
2025-01-22,709.04,709.04,699.22,703.26,21341008.0
2025-01-23,709.62,715.2,706.34,708.85,27018512.0
2025-01-24,707.11,712.31,704.03,710.19,20464997.0
2025-01-27,710.96,725.6,710.96,716.55,26804282.0
2025-02-05,719.24,720.78,706.92,709.04,23284742.0
2025-02-06,709.23,709.81,699.41,708.65,27194483.0
2025-02-07,705.96,715.01,699.99,709.04,43310795.0
2025-02-10,707.11,708.65,701.53,704.42,32852613.0
2025-02-11,704.61,707.69,696.71,697.87,31359971.0
2025-02-12,695.17,699.41,689.97,699.22,34610751.0
2025-02-13,697.29,740.43,696.14,735.81,108772945.0
2025-02-14,727.91,733.3,720.4,726.18,48913936.0
2025-02-17,725.6,733.49,716.93,729.07,41564234.0
2025-02-18,729.84,732.92,714.43,715.78,36163362.0
2025-02-19,714.62,721.94,708.85,720.21,43671440.0
2025-02-20,719.82,719.82,710.58,710.96,30487063.0
2025-02-21,712.5,732.92,710.19,712.5,52021573.0
2025-02-24,719.63,728.68,713.08,716.36,53492523.0
2025-02-25,712.89,712.89,703.07,704.61,33633047.0
2025-02-26,704.8,709.62,700.57,709.23,29251400.0
2025-02-27,708.65,710.39,698.45,703.07,34096566.0
2025-02-28,702.3,714.05,697.1,698.83,42785294.0
2025-03-03,698.83,713.85,695.37,706.15,43188314.0
2025-03-04,706.34,718.47,698.64,713.85,36546477.0
2025-03-05,714.43,715.59,703.26,704.42,28675671.0
2025-03-06,706.73,711.54,700.95,709.62,31755910.0
2025-03-07,707.69,717.51,705.19,710.58,37778193.0
2025-03-10,722.13,723.87,711.73,718.47,48554197.0
2025-03-11,710.77,734.26,709.81,733.69,69737007.0
2025-03-12,733.88,735.23,727.52,731.18,38051346.0
2025-03-13,730.8,735.81,729.07,732.34,33598862.0
