date,open,close,high,low,volume
2024-12-30 15:00:00,10.0,9.3,12.5,9.11,613161664.0
2024-12-31 15:00:00,8.13,9.21,9.97,7.22,520630752.0
2025-01-02 15:00:00,8.2,8.69,9.59,8.12,405378112.0
2025-01-03 15:00:00,8.42,7.54,8.78,7.5,362644192.0
2025-01-06 15:00:00,7.28,7.44,7.55,6.88,242543376.0
2025-01-07 15:00:00,7.37,7.11,7.5,6.81,263780800.0
2025-01-08 15:00:00,7.05,7.82,7.82,7.0,196457264.0
2025-01-09 15:00:00,7.83,8.6,8.6,7.65,399198368.0
2025-01-10 15:00:00,8.65,7.93,8.88,7.89,389741824.0
2025-01-13 15:00:00,7.59,7.37,7.78,7.33,217910880.0
2025-01-14 15:00:00,7.38,7.76,7.79,7.35,235066976.0
2025-01-15 15:00:00,7.69,7.37,7.7,7.32,214805216.0
2025-01-16 15:00:00,7.39,7.3,7.51,7.2,151137184.0
2025-01-17 15:00:00,7.29,7.13,7.29,7.1,115958320.0
2025-01-20 15:00:00,7.16,7.23,7.38,7.13,114926328.0
2025-01-21 15:00:00,7.2,7.51,7.73,7.11,227768544.0
2025-01-22 15:00:00,7.35,7.24,7.45,7.2,128201352.0
2025-01-23 15:00:00,7.33,7.22,7.45,7.22,116120384.0
2025-01-24 15:00:00,7.2,7.24,7.26,7.16,85934824.0
2025-01-27 15:00:00,7.24,7.06,7.3,7.06,87082912.0
2025-02-05 15:00:00,7.06,7.07,7.1,6.91,78075144.0
2025-02-06 15:00:00,7.06,7.11,7.11,6.97,101261368.0
2025-02-07 15:00:00,7.1,7.29,7.39,7.07,164954016.0
2025-02-10 15:00:00,7.21,7.27,7.29,7.2,93677744.0
2025-02-11 15:00:00,7.27,7.17,7.28,7.13,89927160.0
2025-02-12 15:00:00,7.17,7.14,7.17,7.09,71239896.0
2025-02-13 15:00:00,7.13,7.09,7.19,7.09,71037304.0
2025-02-14 15:00:00,7.06,7.03,7.07,7.01,68403256.0
2025-02-17 15:00:00,7.03,7.13,7.14,7.01,88568616.0
2025-02-18 15:00:00,7.1,6.94,7.12,6.92,88709448.0
2025-02-19 15:00:00,6.92,6.97,6.97,6.91,50140296.0
2025-02-20 15:00:00,6.95,6.92,6.97,6.91,48924740.0
2025-02-21 15:00:00,6.93,6.89,6.94,6.83,63933924.0
2025-02-24 15:00:00,6.86,6.91,6.94,6.85,46258612.0
2025-02-25 15:00:00,6.87,6.95,7.05,6.84,76735352.0
2025-02-26 15:00:00,6.95,6.9,6.96,6.87,55827672.0
2025-02-27 15:00:00,6.9,6.88,6.93,6.84,50466808.0
2025-02-28 15:00:00,6.86,6.92,7.06,6.82,106875344.0
2025-03-03 15:00:00,6.85,6.86,6.88,6.81,54208860.0
2025-03-04 15:00:00,6.83,6.85,6.85,6.81,37037000.0
2025-03-05 15:00:00,6.83,6.83,6.84,6.81,31381672.0
2025-03-06 15:00:00,6.84,6.86,6.87,6.83,43697536.0
2025-03-07 15:00:00,6.84,6.82,6.85,6.81,40787056.0
2025-03-10 15:00:00,6.82,6.75,6.83,6.73,58381680.0
2025-03-11 15:00:00,6.72,6.67,6.72,6.62,57211860.0
2025-03-12 15:00:00,6.66,6.7,6.76,6.65,44041244.0
2025-03-13 15:00:00,6.69,6.61,6.69,6.59,46617644.0
2025-03-14 15:00:00,6.61,6.66,6.66,6.6,36597872.0
2025-03-17 15:00:00,6.66,6.69,6.73,6.65,35056708.0
2025-03-18 15:00:00,6.7,6.8,6.86,6.66,78504232.0
2025-03-19 15:00:00,6.73,6.71,6.76,6.7,42478464.0
2025-03-20 15:00:00,6.7,6.69,6.73,6.67,25609000.0
2025-03-21 15:00:00,6.69,6.64,6.7,6.62,32288506.0
2025-03-24 15:00:00,6.63,6.55,6.64,6.5,36711692.0
2025-03-25 15:00:00,6.56,6.59,6.64,6.55,26028638.0
2025-03-26 15:00:00,6.56,6.66,6.73,6.55,39938864.0
2025-03-27 15:00:00,6.6,6.92,7.05,6.58,156672672.0
2025-03-28 15:00:00,6.85,6.72,6.85,6.71,76104928.0
2025-03-31 15:00:00,6.66,6.95,6.96,6.65,119872936.0
2025-04-01 15:00:00,6.9,6.95,6.99,6.85,77074936.0
2025-04-02 15:00:00,6.93,6.82,6.93,6.81,58774812.0
2025-04-03 15:00:00,6.77,7.07,7.42,6.75,150202512.0
2025-04-07 15:00:00,6.71,6.37,7.0,6.36,147313056.0
2025-04-08 15:00:00,6.39,7.01,7.01,6.39,178213216.0
2025-04-09 15:00:00,7.06,7.34,7.55,6.89,302920096.0
2025-04-10 15:00:00,7.28,7.32,7.63,7.11,272191648.0
2025-04-11 15:00:00,7.21,7.24,7.48,7.18,194334432.0
2025-04-14 15:00:00,7.27,7.59,7.85,7.2,258922544.0
2025-04-15 15:00:00,7.55,7.36,7.56,7.3,144829440.0
2025-04-16 15:00:00,7.31,7.36,7.57,7.25,152836240.0
2025-04-17 15:00:00,7.26,7.13,7.28,7.13,121623216.0
2025-04-18 15:00:00,7.07,7.08,7.25,7.04,76290632.0
2025-04-21 15:00:00,7.11,7.18,7.29,7.07,94676080.0
2025-04-22 15:00:00,7.16,7.45,7.6,7.16,191919408.0
2025-04-23 15:00:00,7.37,7.28,7.44,7.25,132800152.0
2025-04-24 15:00:00,7.23,7.1,7.28,7.02,91744784.0
2025-04-25 15:00:00,7.07,7.12,7.16,7.03,59088944.0
2025-04-28 15:00:00,7.13,6.91,7.13,6.9,66559972.0
2025-04-29 15:00:00,6.9,6.93,6.97,6.81,52594104.0
2025-04-30 15:00:00,6.93,6.88,6.96,6.88,49266376.0
2025-05-06 15:00:00,6.91,7.07,7.07,6.9,63756424.0
2025-05-07 15:00:00,7.1,7.03,7.13,6.99,57062168.0
2025-05-08 15:00:00,7.0,7.03,7.05,6.98,44700072.0
2025-05-09 15:00:00,7.03,6.92,7.03,6.9,42034064.0
2025-05-12 15:00:00,6.96,7.04,7.04,6.92,45583236.0
2025-05-13 15:00:00,7.16,7.04,7.25,7.04,89091976.0
2025-05-14 15:00:00,7.02,7.49,7.73,7.01,250447616.0
2025-05-15 15:00:00,7.49,7.3,7.61,7.28,168247104.0
2025-05-16 15:00:00,7.28,7.18,7.4,7.16,97645848.0
2025-05-19 15:00:00,7.17,7.19,7.27,7.16,63194608.0
2025-05-20 15:00:00,7.17,7.19,7.2,7.13,49435984.0
2025-05-21 15:00:00,7.18,7.14,7.18,7.09,53224412.0
2025-05-22 15:00:00,7.1,7.08,7.14,7.06,36577664.0
2025-05-23 15:00:00,7.06,7.0,7.1,7.0,42025608.0
2025-05-26 15:00:00,6.98,7.01,7.05,6.93,32345724.0
2025-05-27 15:00:00,6.98,7.01,7.01,6.96,27206180.0
2025-05-28 15:00:00,7.0,7.0,7.09,6.99,37106672.0
2025-05-29 15:00:00,6.95,7.05,7.06,6.94,38067124.0
2025-05-30 15:00:00,7.04,7.09,7.1,7.0,43804824.0
2025-06-03 15:00:00,7.09,7.06,7.12,7.05,48811324.0
2025-06-04 15:00:00,7.06,7.06,7.09,6.99,40723404.0
2025-06-05 15:00:00,7.06,7.03,7.07,7.0,33567020.0
2025-06-06 15:00:00,7.02,7.02,7.05,7.0,28500672.0
2025-06-09 15:00:00,7.02,7.07,7.08,7.0,38988496.0
2025-06-10 15:00:00,7.07,7.04,7.08,6.96,39193844.0
2025-06-11 15:00:00,7.03,7.06,7.09,7.01,38373592.0
2025-06-12 15:00:00,7.05,7.07,7.08,7.01,41752764.0
2025-06-13 15:00:00,7.03,6.89,7.04,6.89,84231816.0
2025-06-16 15:00:00,6.83,6.85,6.87,6.81,32565276.0
2025-06-17 15:00:00,6.85,6.82,6.87,6.81,26152010.0
2025-06-18 15:00:00,6.81,6.84,6.85,6.7,40823576.0
2025-06-19 15:00:00,6.81,6.66,6.82,6.65,34939120.0
2025-06-20 15:00:00,6.66,6.71,6.71,6.65,22042968.0
2025-06-23 15:00:00,6.69,6.71,6.73,6.65,19136720.0
2025-06-24 15:00:00,6.72,6.77,6.78,6.71,25167684.0
2025-06-25 15:00:00,6.77,6.78,6.78,6.72,28450506.0
2025-06-26 15:00:00,6.78,6.73,6.78,6.72,28474300.0
2025-06-27 15:00:00,6.7,6.73,6.78,6.7,20821788.0
2025-06-30 15:00:00,6.7,6.73,6.74,6.68,33241836.0
2025-07-01 15:00:00,6.73,6.76,6.77,6.7,24555224.0
2025-07-02 15:00:00,6.77,6.76,6.79,6.74,23817886.0
2025-07-03 15:00:00,6.75,6.77,6.79,6.74,19026452.0
2025-07-04 15:00:00,6.75,6.76,6.83,6.75,30246478.0
2025-07-07 15:00:00,6.88,7.02,7.04,6.84,106092632.0
2025-07-08 15:00:00,6.96,6.96,6.98,6.92,58094292.0
2025-07-09 15:00:00,6.95,6.95,6.99,6.93,39420820.0
2025-07-10 15:00:00,6.94,6.98,6.99,6.94,36169336.0
2025-07-11 15:00:00,6.94,6.9,6.95,6.87,39341152.0
2025-07-14 15:00:00,6.88,6.89,6.93,6.87,27666654.0
2025-07-15 15:00:00,6.89,6.83,6.9,6.78,35777008.0
2025-07-16 15:00:00,6.81,6.85,6.88,6.81,17882426.0
2025-07-17 15:00:00,6.86,6.85,6.86,6.81,20794006.0
2025-07-18 15:00:00,6.85,6.85,6.87,6.83,24410872.0
2025-07-21 15:00:00,6.86,6.89,6.9,6.84,30643480.0
2025-07-22 15:00:00,6.9,6.9,6.91,6.83,32252464.0
2025-07-23 15:00:00,6.9,6.88,6.95,6.87,56589452.0
2025-07-24 15:00:00,6.86,6.93,6.93,6.85,41914848.0
2025-07-25 15:00:00,6.93,6.91,6.95,6.89,31260000.0
2025-07-28 15:00:00,6.9,6.87,6.91,6.85,29401340.0
2025-07-29 15:00:00,6.87,6.84,6.87,6.8,26462526.0
2025-07-30 15:00:00,6.83,6.83,6.88,6.81,26116030.0
2025-07-31 15:00:00,6.82,6.71,6.82,6.7,37301112.0
2025-08-01 15:00:00,6.7,6.74,6.78,6.7,18697476.0
2025-08-04 15:00:00,6.71,6.76,6.76,6.69,14876790.0
2025-08-05 15:00:00,6.76,6.77,6.78,6.75,15226895.0
2025-08-06 15:00:00,6.76,6.76,6.77,6.73,18052616.0
2025-08-07 15:00:00,6.76,6.79,6.79,6.75,21023584.0
2025-08-08 15:00:00,6.78,6.74,6.79,6.73,17939732.0
2025-08-11 15:00:00,6.74,6.76,6.76,6.72,18943160.0
2025-08-12 15:00:00,6.76,6.74,6.76,6.73,16641967.0
2025-08-13 15:00:00,6.74,6.76,6.77,6.73,24683494.0
2025-08-14 15:00:00,6.78,6.75,6.84,6.74,40027104.0
2025-08-15 15:00:00,6.76,6.78,6.79,6.72,27608192.0
2025-08-18 15:00:00,6.78,6.85,6.87,6.78,53159496.0
2025-08-19 15:00:00,6.87,6.83,6.88,6.8,30410268.0
2025-08-20 15:00:00,6.82,6.89,6.89,6.8,45119976.0
2025-08-21 15:00:00,6.89,6.87,6.94,6.85,45137088.0
2025-08-22 15:00:00,6.87,6.88,6.88,6.83,31433316.0
2025-08-25 15:00:00,6.9,6.94,6.95,6.89,53028376.0
2025-08-26 15:00:00,6.93,6.95,6.97,6.91,39368864.0
2025-08-27 15:00:00,6.96,6.84,6.99,6.83,56118036.0
2025-08-28 15:00:00,6.84,6.91,6.91,6.7,54209128.0
2025-08-29 15:00:00,6.9,6.84,6.94,6.83,36560200.0
2025-09-01 15:00:00,6.85,6.84,6.87,6.82,26854824.0
2025-09-02 15:00:00,6.84,6.77,6.86,6.74,32654868.0
2025-09-03 15:00:00,6.78,6.67,6.8,6.65,36698488.0
2025-09-04 15:00:00,6.67,6.67,6.69,6.63,31773112.0
2025-09-05 15:00:00,6.68,6.73,6.73,6.63,24297524.0
2025-09-08 15:00:00,6.71,6.78,6.78,6.71,22740344.0
2025-09-09 15:00:00,6.77,6.75,6.77,6.7,18915700.0
2025-09-10 15:00:00,6.74,6.72,6.75,6.7,15555877.0
2025-09-11 15:00:00,6.71,6.75,6.75,6.68,19816542.0
2025-09-12 15:00:00,6.75,6.73,6.76,6.72,19763208.0
2025-09-15 15:00:00,6.73,6.73,6.74,6.7,16123999.0
2025-09-16 15:00:00,6.74,6.81,6.83,6.73,41201040.0
2025-09-17 15:00:00,6.78,6.78,6.81,6.75,24648416.0
2025-09-18 15:00:00,6.77,6.69,6.79,6.66,35310772.0
2025-09-19 15:00:00,6.69,6.7,6.73,6.68,18789352.0
2025-09-22 15:00:00,6.71,6.67,6.72,6.64,19621474.0
2025-09-23 15:00:00,6.67,6.6,6.67,6.55,26703048.0
2025-09-24 15:00:00,6.58,6.63,6.63,6.56,16801234.0
2025-09-25 15:00:00,6.62,6.58,6.62,6.57,17958044.0
2025-09-26 15:00:00,6.58,6.57,6.59,6.55,13548796.0
2025-09-29 15:00:00,6.56,6.54,6.57,6.5,19937364.0
2025-09-30 15:00:00,6.54,6.55,6.55,6.52,11967202.0
2025-10-09 15:00:00,6.55,6.6,6.6,6.54,16129072.0
2025-10-10 15:00:00,6.6,6.6,6.62,6.57,14970931.0
2025-10-13 15:00:00,6.51,6.55,6.55,6.47,16430203.0
2025-10-14 15:00:00,6.57,6.55,6.59,6.53,16649381.0
2025-10-15 15:00:00,6.55,6.62,6.62,6.52,22139572.0
2025-10-16 15:00:00,6.6,6.55,6.6,6.55,14931289.0
2025-10-17 15:00:00,6.55,6.48,6.57,6.47,19692240.0
2025-10-20 15:00:00,6.49,6.51,6.52,6.49,10655357.0
2025-10-21 15:00:00,6.5,6.54,6.55,6.5,11641714.0
2025-10-22 15:00:00,6.52,6.55,6.56,6.52,9470703.0
2025-10-23 15:00:00,6.54,6.61,6.63,6.51,27222296.0
2025-10-24 15:00:00,6.61,6.57,6.61,6.56,13677900.0
2025-10-27 15:00:00,6.59,6.59,6.6,6.57,14011500.0
2025-10-28 15:00:00,6.6,6.59,6.62,6.58,14879323.0
2025-10-29 15:00:00,6.59,6.58,6.59,6.54,13791178.0
2025-10-30 15:00:00,6.57,6.54,6.6,6.54,16107692.0
2025-10-31 15:00:00,6.54,6.56,6.57,6.53,13470505.0
2025-11-03 15:00:00,6.56,6.57,6.57,6.54,13041069.0
2025-11-04 15:00:00,6.56,6.54,6.57,6.51,14874000.0
2025-11-05 15:00:00,6.51,6.54,6.54,6.5,13867496.0
2025-11-06 15:00:00,6.53,6.54,6.54,6.52,12115470.0
2025-11-07 15:00:00,6.53,6.53,6.55,6.53,13363955.0
2025-11-10 15:00:00,6.52,6.57,6.58,6.51,20365560.0
2025-11-11 15:00:00,6.57,6.59,6.59,6.56,17911724.0
2025-11-12 15:00:00,6.58,6.56,6.6,6.55,14095200.0
2025-11-13 15:00:00,6.56,6.58,6.58,6.53,15383316.0
2025-11-14 15:00:00,6.57,6.58,6.61,6.56,19175064.0
2025-11-17 15:00:00,6.58,6.58,6.59,6.54,13253355.0
2025-11-18 15:00:00,6.57,6.53,6.58,6.51,15897060.0
2025-11-19 15:00:00,6.52,6.49,6.54,6.47,15728964.0
2025-11-20 15:00:00,6.49,6.48,6.5,6.47,9906858.0
