date,open,high,low,close,volume
2025-01-02,167.07,175.4,165.99,173.02,53725547.0
2025-01-03,173.88,180.26,173.88,176.48,46646047.0
2025-01-06,175.29,179.51,172.8,176.48,29883870.0
2025-01-07,176.15,181.13,175.5,180.8,21099516.0
2025-01-08,180.15,182.1,177.99,179.51,21714600.0
2025-01-09,180.59,181.13,177.99,178.53,16223276.0
2025-01-10,179.07,181.56,176.59,180.37,20767822.0
2025-01-13,179.51,185.99,178.42,183.83,26901264.0
2025-01-14,181.24,182.1,179.51,181.45,26010798.0
2025-01-15,181.45,182.64,178.21,179.61,20447456.0
2025-01-16,182.32,182.86,177.99,179.29,28940923.0
2025-01-17,179.51,181.67,177.23,179.29,18961907.0
2025-01-20,178.64,178.64,173.77,175.61,25889452.0
2025-01-21,174.64,175.4,171.18,173.02,24568478.0
2025-01-22,174.64,181.45,174.53,179.07,37506204.0
2025-01-23,179.07,180.59,175.29,176.69,29205883.0
2025-01-24,176.8,180.59,174.96,179.83,28317646.0
2025-01-27,178.64,183.07,178.64,180.48,17680834.0
2025-02-05,186.53,191.62,185.99,188.7,44507356.0
2025-02-06,187.94,191.18,186.43,187.62,23905582.0
2025-02-07,187.4,191.94,186.53,190.64,27487755.0
2025-02-10,191.62,194.64,187.07,191.29,30631258.0
2025-02-11,194.54,200.48,194.1,196.48,42378197.0
2025-02-12,193.56,195.73,190.75,192.37,25969969.0
2025-02-13,193.24,195.19,191.4,191.72,16530858.0
2025-02-14,192.81,194.86,189.45,192.7,25145980.0
2025-02-17,187.07,188.26,184.7,187.51,31295457.0
2025-02-18,188.05,189.56,185.67,188.59,15218583.0
2025-02-19,190.54,191.94,187.18,188.05,20741393.0
2025-02-20,189.13,189.89,187.07,188.59,16196454.0
2025-02-21,188.81,189.24,183.07,183.72,21513673.0
2025-02-24,181.24,184.7,181.02,182.75,20989472.0
2025-02-25,183.4,186.53,179.18,179.51,22298860.0
2025-02-26,180.48,180.48,175.4,176.37,23819771.0
2025-02-27,176.59,177.23,174.21,175.18,20797287.0
2025-02-28,173.34,177.45,173.02,174.31,24769089.0
2025-03-03,174.75,176.91,173.02,173.67,20649872.0
2025-03-04,175.07,181.56,174.31,179.94,26938186.0
2025-03-05,179.61,183.07,179.29,182.75,15944729.0
2025-03-06,182.64,184.37,180.69,181.24,21563777.0
2025-03-07,180.69,182.64,180.05,180.91,16585074.0
2025-03-10,181.78,184.48,180.69,182.53,18001933.0
2025-03-11,179.94,183.18,177.99,183.18,17484046.0
2025-03-12,183.29,186.1,181.88,185.13,18114502.0
2025-03-13,185.99,189.13,185.13,187.72,21532225.0
2025-03-14,194.21,197.89,192.81,193.45,43008239.0
2025-03-17,192.48,195.51,189.78,190.64,24786978.0
2025-03-18,192.37,201.67,191.4,199.62,41238167.0
2025-03-19,202.32,205.78,200.38,204.81,41289233.0
2025-03-20,206.54,208.49,202.0,202.75,35515848.0
2025-03-21,202.75,202.75,194.21,195.4,39067672.0
2025-03-24,195.73,199.62,194.0,198.21,26109889.0
2025-03-25,197.89,201.13,195.94,199.08,18261059.0
2025-03-26,199.94,201.02,194.54,195.94,23379590.0
2025-03-27,194.64,197.02,192.16,195.73,15532663.0
2025-03-28,199.94,202.54,197.46,202.21,34290500.0
2025-03-31,201.13,209.03,200.05,207.62,51284703.0
2025-04-01,208.49,212.05,202.21,202.97,45986152.0
2025-04-02,202.75,203.3,198.0,199.51,25860238.0
2025-04-03,203.19,205.46,196.92,197.24,30083181.0
2025-04-07,179.51,198.32,179.51,193.35,50621502.0
2025-04-08,192.91,198.97,189.24,195.94,50997154.0
2025-04-09,194.1,204.16,191.4,202.86,49410564.0
2025-04-10,207.08,215.62,198.97,212.16,52519800.0
2025-04-11,220.92,224.71,215.51,216.6,52551506.0
2025-04-14,216.7,229.14,214.97,225.46,47171782.0
2025-04-15,223.52,234.01,221.25,230.22,38839570.0
2025-04-16,234.98,244.39,230.55,244.39,48642367.0
2025-04-17,249.14,254.66,231.84,235.2,59178313.0
2025-04-18,231.3,236.28,225.03,226.87,46446149.0
2025-04-21,233.68,243.95,233.68,243.85,53431036.0
2025-04-22,241.9,244.28,236.6,239.74,61780191.0
2025-04-23,227.09,230.87,220.71,222.33,84188179.0
2025-04-24,223.62,226.54,219.19,220.6,38768520.0
2025-04-25,223.3,223.3,216.06,217.35,44250775.0
2025-04-28,216.27,220.6,215.62,218.0,19952022.0
2025-04-29,219.3,220.27,216.16,218.22,16139080.0
2025-04-30,217.35,221.57,217.35,218.98,21788409.0
2025-05-06,224.38,225.68,221.03,222.87,40365771.0
2025-05-07,220.27,224.49,214.97,223.52,41018719.0
2025-05-08,221.35,224.49,217.79,218.22,27356713.0
2025-05-09,216.16,218.33,214.22,217.46,23017844.0
2025-05-12,212.49,213.03,203.62,211.62,45760489.0
2025-05-13,208.92,217.14,208.7,216.38,37206917.0
2025-05-14,215.19,215.73,209.78,211.73,31555435.0
2025-05-15,210.86,213.57,209.24,211.84,26453264.0
2025-05-16,214.22,215.95,210.22,212.27,20534338.0
2025-05-19,213.14,219.62,211.3,213.03,24303417.0
2025-05-20,214.07,219.91,213.19,215.95,28760243.0
2025-05-21,221.79,228.07,218.26,226.96,45821382.0
2025-05-22,226.96,230.93,223.44,223.44,30735189.0
2025-05-23,223.44,226.96,220.68,226.3,27320016.0
2025-05-26,224.65,230.27,223.55,226.52,23257765.0
2025-05-27,226.41,227.85,218.48,219.58,17233790.0
2025-05-28,219.03,222.45,218.26,220.24,14777001.0
2025-05-29,216.06,220.02,212.86,218.59,20151484.0
2025-05-30,219.47,222.56,216.06,216.94,16686555.0
2025-06-03,222.45,226.74,222.12,224.54,28963189.0
2025-06-04,224.32,227.08,221.9,223.11,17327112.0
2025-06-05,224.21,225.31,219.14,219.58,15654765.0
2025-06-06,220.24,227.3,219.8,223.44,23296928.0
2025-06-09,219.36,220.46,216.61,220.35,28051014.0
2025-06-10,218.7,219.25,215.4,217.49,23671322.0
2025-06-11,217.49,221.24,216.61,218.92,16022146.0
2025-06-12,221.46,223.66,217.27,223.0,26922169.0
2025-06-13,228.84,232.14,227.08,230.49,44471611.0
2025-06-16,229.28,231.37,225.2,225.86,25626680.0
2025-06-17,224.65,228.18,224.1,224.98,17287095.0
2025-06-18,224.76,226.74,221.24,223.77,20837065.0
2025-06-19,221.13,223.33,218.7,219.8,16968996.0
2025-06-20,218.15,219.58,208.46,210.99,39516868.0
2025-06-23,210.88,214.51,209.45,213.41,20569249.0
2025-06-24,211.65,213.19,207.46,208.46,36995768.0
2025-06-25,208.12,209.01,206.58,208.35,24268861.0
2025-06-26,208.12,211.54,206.14,209.89,22703194.0
2025-06-27,209.34,210.88,207.02,207.9,24635591.0
2025-06-30,206.58,210.99,206.03,208.68,26033600.0
2025-07-01,210.0,215.84,209.67,215.29,30296462.0
2025-07-02,214.07,217.38,212.2,212.64,24109891.0
2025-07-03,212.97,214.29,210.33,212.64,14202140.0
2025-07-04,210.66,211.76,207.57,208.46,25403092.0
2025-07-07,206.03,209.78,203.61,208.23,17871064.0
2025-07-08,209.56,212.09,206.69,207.9,20993320.0
2025-07-09,206.58,207.02,203.83,204.38,21343748.0
2025-07-10,205.48,206.47,204.16,204.6,13852638.0
2025-07-11,205.15,207.35,204.82,206.8,20519491.0
2025-07-14,209.12,212.09,207.57,210.33,33416988.0
2025-07-15,210.11,211.21,206.69,208.35,34082016.0
2025-07-16,207.57,209.12,205.92,207.79,19404390.0
2025-07-17,207.68,208.23,206.03,206.8,16381208.0
2025-07-18,206.69,211.21,206.58,210.88,21588817.0
2025-07-21,211.43,213.19,209.23,211.87,21803298.0
2025-07-22,214.51,219.8,214.29,217.49,38553276.0
2025-07-23,219.8,220.13,214.07,214.51,20734260.0
2025-07-24,213.19,213.74,207.35,210.44,50873250.0
2025-07-25,209.67,210.33,206.69,207.24,26612539.0
2025-07-28,206.36,206.58,201.51,202.95,35214732.0
2025-07-29,201.07,202.62,199.75,202.29,23903320.0
2025-07-30,202.4,204.71,202.29,203.72,25892425.0
2025-07-31,201.4,201.4,196.67,197.33,30281969.0
2025-08-01,196.67,200.08,196.67,198.43,12959740.0
2025-08-04,201.84,207.9,201.84,207.35,55211994.0
2025-08-05,208.23,208.68,204.05,204.16,28165020.0
2025-08-06,204.6,207.24,204.05,207.02,24650686.0
2025-08-07,207.02,208.12,204.49,207.68,28933080.0
2025-08-08,208.68,211.43,207.57,208.46,36903713.0
2025-08-11,204.71,204.71,199.53,203.17,32077242.0
2025-08-12,202.29,205.48,202.18,202.84,25343663.0
2025-08-13,202.4,204.16,201.95,203.28,24259375.0
2025-08-14,204.16,204.71,199.97,200.63,28505446.0
2025-08-15,199.09,200.74,198.43,199.97,28611180.0
2025-08-18,199.97,200.3,198.32,199.42,41873824.0
2025-08-19,199.2,199.64,197.77,198.98,32923909.0
2025-08-20,197.99,202.51,197.33,202.4,37544635.0
2025-08-21,203.28,203.83,200.19,201.18,31389494.0
2025-08-22,201.07,201.73,199.75,200.96,22351970.0
2025-08-25,203.83,208.68,203.72,208.46,59237044.0
2025-08-26,208.9,211.87,207.57,210.88,36410436.0
2025-08-27,212.53,212.53,207.24,207.57,31091311.0
2025-08-28,207.68,211.76,204.49,209.34,24414571.0
2025-08-29,211.43,219.03,210.44,216.28,50479913.0
2025-09-01,220.68,231.04,218.92,229.94,65109078.0
2025-09-02,234.02,234.57,225.64,227.41,52716892.0
2025-09-03,234.02,238.31,225.2,228.51,43161662.0
2025-09-04,230.05,231.92,222.01,224.21,39187792.0
2025-09-05,224.21,230.38,223.11,230.38,28843287.0
2025-09-08,233.8,235.78,225.31,228.62,34755618.0
2025-09-09,232.91,244.59,232.14,240.19,68599567.0
2025-09-10,233.69,235.01,229.61,232.36,45652012.0
2025-09-11,232.47,234.79,228.95,234.35,39202806.0
2025-09-12,234.35,238.64,232.58,235.01,36059080.0
2025-09-15,232.47,233.91,229.83,231.37,29745670.0
2025-09-16,237.21,238.53,231.15,234.9,46556370.0
2025-09-17,233.13,235.78,230.05,231.7,38013520.0
2025-09-18,227.96,230.49,222.01,224.32,44682303.0
2025-09-19,224.43,225.75,221.46,223.22,28840730.0
2025-09-22,228.73,231.15,223.99,230.82,40681526.0
2025-09-23,233.91,241.07,231.48,236.44,46896912.0
2025-09-24,236.44,240.19,232.69,239.64,31396938.0
2025-09-25,237.54,238.86,231.37,233.13,30607192.0
2025-09-26,232.25,236.11,230.93,232.03,21768373.0
2025-09-29,234.35,247.35,232.25,245.92,51984570.0
2025-09-30,249.55,253.63,246.36,251.53,48215590.0
2025-10-09,274.12,274.12,264.98,269.71,63378885.0
2025-10-10,262.88,263.1,256.93,259.14,41330027.0
2025-10-13,261.12,274.89,257.48,271.92,52202081.0
2025-10-14,282.05,285.25,259.03,262.33,56917791.0
2025-10-15,265.97,273.02,259.36,266.63,44915363.0
2025-10-16,268.28,271.48,260.46,262.11,32216701.0
2025-10-17,268.17,270.93,261.89,263.98,39724690.0
2025-10-20,256.82,260.13,250.43,251.75,47927844.0
2025-10-21,256.71,258.03,250.65,251.09,31368772.0
2025-10-22,230.93,247.35,230.27,246.58,45577418.0
2025-10-23,243.27,246.8,236.77,244.48,32519928.0
2025-10-24,242.39,245.47,237.43,239.97,36080910.0
2025-10-27,238.2,243.82,237.98,242.17,31146311.0
2025-10-28,240.19,240.52,234.24,235.23,35640728.0
2025-10-29,237.98,245.03,236.0,244.92,43767016.0
