date,open,close,high,low,volume
2025-12-03 15:00:00,62.0,67.99,80.0,58.88,122598640.0
2025-12-04 15:00:00,68.5,69.49,76.89,65.55,96710192.0
2025-12-05 15:00:00,68.1,65.89,70.16,64.51,69732168.0
2025-12-08 15:00:00,64.59,68.75,69.6,63.0,60374084.0
2025-12-09 15:00:00,67.34,67.8,69.5,65.75,50273312.0
2025-12-10 15:00:00,67.0,63.88,67.32,62.85,51096184.0
2025-12-11 15:00:00,63.21,67.68,70.27,61.79,82467648.0
2025-12-12 15:00:00,67.0,69.3,72.69,64.55,77448160.0
2025-12-15 15:00:00,68.33,74.98,76.23,68.33,84430272.0
2025-12-16 15:00:00,72.78,67.48,73.55,67.48,68407656.0
2025-12-17 15:00:00,66.02,64.65,66.7,63.99,42072312.0
2025-12-18 15:00:00,64.0,64.0,65.41,63.65,26378588.0
2025-12-19 15:00:00,65.08,64.14,65.5,63.3,26745218.0
2025-12-22 15:00:00,63.8,64.43,64.64,63.2,23905236.0
2025-12-23 15:00:00,64.69,62.22,64.69,62.0,30480676.0
2025-12-24 15:00:00,62.24,62.93,63.23,61.28,20097132.0
2025-12-25 15:00:00,62.27,62.35,63.15,62.02,17603772.0
2025-12-26 15:00:00,62.47,64.43,64.93,61.58,36204080.0
2025-12-29 15:00:00,64.0,62.57,64.28,62.3,22332902.0
2025-12-30 15:00:00,61.98,60.89,61.99,60.71,22228508.0
2025-12-31 15:00:00,60.33,60.92,61.65,59.55,18941024.0
2026-01-05 15:00:00,61.52,61.94,62.62,61.0,18144106.0
2026-01-06 15:00:00,62.96,63.79,64.66,62.71,30015230.0
2026-01-07 15:00:00,63.77,64.83,66.18,63.0,35790656.0
2026-01-08 15:00:00,64.0,63.82,65.27,63.68,22513884.0
2026-01-09 15:00:00,63.45,68.46,70.0,63.18,45111572.0
2026-01-12 15:00:00,68.61,68.55,69.89,67.4,32951930.0
2026-01-13 15:00:00,68.48,69.21,71.09,67.24,29633784.0
2026-01-14 15:00:00,68.82,66.73,70.56,65.88,31130000.0
2026-01-15 15:00:00,67.57,70.1,72.68,67.57,39113948.0
2026-01-16 15:00:00,70.03,74.4,75.96,70.02,42173384.0
2026-01-19 15:00:00,75.02,80.28,81.84,75.01,45701600.0
2026-01-20 15:00:00,80.18,86.08,87.0,78.26,45132368.0
2026-01-21 15:00:00,86.5,86.32,88.5,84.25,41503564.0
2026-01-22 15:00:00,87.7,87.05,93.99,83.7,45296188.0
2026-01-23 15:00:00,86.18,90.72,92.56,83.77,41170904.0
2026-01-26 15:00:00,90.91,98.89,99.65,89.19,44569712.0
2026-01-27 15:00:00,96.0,91.4,98.15,89.02,51013616.0
2026-01-28 15:00:00,93.5,98.0,98.6,91.97,35767568.0
2026-01-29 15:00:00,100.0,97.0,104.87,96.0,41788800.0
2026-01-30 15:00:00,92.8,93.58,95.99,87.6,39817016.0
2026-02-02 15:00:00,88.01,88.01,92.01,88.0,26361542.0
2026-02-03 15:00:00,90.0,94.89,95.35,87.88,28067004.0
2026-02-04 15:00:00,97.0,91.8,97.2,90.55,24315138.0
2026-02-05 15:00:00,87.04,86.01,88.98,85.1,24097102.0
2026-02-06 15:00:00,83.0,85.61,87.79,83.0,18671540.0
2026-02-09 15:00:00,87.58,88.27,89.14,85.61,18936944.0
2026-02-10 15:00:00,89.85,92.59,94.83,89.48,27486936.0
2026-02-11 15:00:00,91.3,93.35,96.58,91.3,21487336.0
2026-02-12 15:00:00,93.2,92.64,94.62,92.3,15525414.0
2026-02-13 15:00:00,91.3,89.0,91.73,88.61,19489010.0
2026-02-24 15:00:00,91.65,88.55,92.35,88.08,16271891.0
2026-02-25 15:00:00,89.5,93.39,94.79,89.15,26342800.0
2026-02-26 15:00:00,92.19,93.1,94.49,91.04,15058188.0
2026-02-27 15:00:00,92.32,96.07,97.33,92.19,21326256.0
2026-03-02 15:00:00,98.0,100.65,102.91,94.03,33990712.0
2026-03-03 15:00:00,99.65,93.05,100.63,92.41,28463884.0
2026-03-04 15:00:00,90.33,94.5,97.17,90.03,23084062.0
2026-03-05 15:00:00,95.49,92.39,95.92,90.84,20758424.0
2026-03-06 15:00:00,90.9,93.04,95.9,90.06,16625187.0
2026-03-09 15:00:00,92.8,91.02,94.3,88.44,15725331.0
2026-03-10 15:00:00,92.0,91.46,92.5,90.0,13265250.0
2026-03-11 15:00:00,92.07,89.95,93.46,89.8,15545856.0
2026-03-12 15:00:00,88.88,86.57,88.9,85.51,16635670.0
2026-03-13 15:00:00,85.97,90.0,91.68,85.02,18489558.0
2026-03-16 15:00:00,88.55,86.72,88.78,86.25,11733880.0
2026-03-17 15:00:00,86.41,85.24,87.17,85.04,8384425.0
2026-03-18 15:00:00,85.25,84.49,85.59,83.02,8843352.0
2026-03-19 15:00:00,83.0,80.91,83.3,80.4,13385826.0
2026-03-20 15:00:00,80.5,81.01,82.27,79.42,10702736.0
