date,pe,pb,roe
2025-01-02,35.56962041,1.69545794,
2025-01-03,34.43034091,1.64115316,
2025-01-06,34.40843169,1.64010883,
2025-01-07,34.56179624,1.64741909,
2025-01-08,34.20029409,1.63018777,
2025-01-09,34.0031111,1.62078886,
2025-01-10,33.56492668,1.59990241,
2025-01-13,33.57588129,1.60042457,
2025-01-14,34.8356615,1.66047313,
2025-01-15,34.38652247,1.63906451,
2025-01-16,34.34270403,1.63697587,
2025-01-17,34.47415936,1.6432418,
2025-01-20,34.68229696,1.65316287,
2025-01-21,34.74802462,1.65629584,
2025-01-22,34.50702319,1.64480829,
2025-01-23,34.61656929,1.6500299,
2025-01-24,34.84661612,1.66099529,
2025-01-27,34.15647565,1.62809912,
2025-02-05,34.43034091,1.64115316,
2025-02-06,34.86852534,1.66203961,
2025-02-07,35.44911969,1.68971416,
2025-02-10,35.51484736,1.69284713,
2025-02-11,35.21907287,1.67874878,
2025-02-12,35.82157645,1.70746765,
2025-02-13,36.24880626,1.72783194,
2025-02-14,36.25976087,1.7283541,
2025-02-17,36.65412685,1.74715191,
2025-02-18,35.67916652,1.70067955,
2025-02-19,36.9060829,1.75916162,
2025-02-20,37.21281199,1.77378214,
2025-02-21,37.44285881,1.78474753,
2025-02-24,36.89512829,1.75863946,
2025-02-25,36.2816701,1.72939843,
2025-02-26,39.90764618,1.90223384,
2025-02-27,42.58057115,2.02964121,
2025-02-28,38.63691136,1.84166312,
2025-03-03,37.87008862,1.80511182,
2025-03-04,37.62908719,1.79362427,
2025-03-05,38.61500214,1.8406188,
2025-03-06,39.22846033,1.86985983,
2025-03-07,38.60404753,1.84009664,
2025-03-10,38.84504896,1.85158419,
2025-03-11,38.74645747,1.84688473,
2025-03-12,39.89669157,1.90171168,
2025-03-13,39.52423481,1.88395819,
2025-03-14,40.70733275,1.94035162,
2025-03-17,39.90764618,1.90223384,
2025-03-18,39.66664475,1.89074629,
2025-03-19,39.35991566,1.87612577,
2025-03-20,39.18464189,1.86777119,
2025-03-21,38.29731843,1.82547612,
2025-03-24,38.35209149,1.82808692,
2025-03-25,37.78245174,1.80093453,
2025-03-26,37.83722479,1.80354534,
2025-03-27,38.08918083,1.81555505,
2025-03-28,38.16586311,1.81921018,
2025-03-31,29.2720648,1.76848983,
2025-04-01,29.41617865,1.77719656,
2025-04-02,29.47551964,1.78078168,
2025-04-03,29.30597394,1.77053848,
2025-04-07,26.79669761,1.618939,
2025-04-08,27.15274358,1.64044974,
2025-04-09,27.70376709,1.67374016,
2025-04-10,28.25479061,1.70703059,
2025-04-11,28.59388201,1.727517,
2025-04-14,28.39042717,1.71522515,
2025-04-15,28.44129088,1.71829812,
2025-04-16,28.42433631,1.7172738,
2025-04-17,28.32260889,1.71112787,
2025-04-18,28.39890446,1.71573731,
2025-04-21,28.51758645,1.72290756,
2025-04-22,28.42433631,1.7172738,
2025-04-23,28.3734726,1.71420083,
2025-04-24,28.05981306,1.6952509,
2025-04-25,28.27174518,1.70805491,
2025-04-28,27.85635822,1.68295905,
2025-04-29,24.44214684,1.68500769,
2025-04-30,24.40500072,1.68244689,
2025-05-06,24.78389114,1.70856707,
2025-05-07,25.01419708,1.72444404,
2025-05-08,25.18506923,1.73622373,
2025-05-09,24.75417424,1.70651843,
2025-05-12,25.31879526,1.74544262,
2025-05-13,25.16278156,1.73468725,
2025-05-14,25.87598706,1.78385465,
2025-05-15,25.37079983,1.74902774,
2025-05-16,25.0810601,1.72905348,
2025-05-19,25.10334777,1.73058997,
2025-05-20,25.17764001,1.73571157,
2025-05-21,25.11077699,1.73110213,
2025-05-22,24.72445735,1.70446979,
2025-05-23,24.48672218,1.68808065,
2025-05-26,24.53129752,1.69115362,
2025-05-27,24.47929296,1.68756849,
2025-05-28,24.33070848,1.67732528,
2025-05-29,24.65759433,1.69986034,
2025-05-30,24.58330209,1.69473874,
2025-06-03,24.77646191,1.70805491,
2025-06-04,25.17021078,1.73519941,
2025-06-05,25.45252129,1.7546615,
2025-06-06,25.22964458,1.73929669,
2025-06-09,25.5788181,1.76336823,
2025-06-10,25.16278156,1.73468725,
2025-06-11,25.58624733,1.76388039,
2025-06-12,25.48223819,1.75671015,
2025-06-13,25.16278156,1.73468725,
2025-06-16,25.66796879,1.76951416,
2025-06-17,25.89084551,1.78487897,
2025-06-18,25.61596422,1.76592903,
2025-06-19,25.10334777,1.73058997,
2025-06-20,24.87304183,1.71471299,
2025-06-23,25.44509207,1.75414934,
2025-06-24,26.07657611,1.79768298,
2025-06-25,26.76006471,1.84480173,
2025-06-26,26.35145739,1.81663291,
2025-06-27,26.37374507,1.81816939,
2025-06-30,26.26973593,1.78021295,
2025-07-01,26.15086835,1.77215769,
2025-07-02,26.18058524,1.7741715,
2025-07-03,26.35145739,1.78575094,
2025-07-04,26.36631584,1.78675785,
2025-07-07,26.36631584,1.78675785,
2025-07-08,26.59662178,1.80236492,
2025-07-09,26.38860351,1.78826821,
2025-07-10,26.61148023,1.80337183,
2025-07-11,27.04237522,1.83257215,
2025-07-14,26.71548937,1.81042018,
2025-07-15,26.55947566,1.79984765,
2025-07-16,26.5074711,1.79632347,
2025-07-17,26.8492154,1.81948235,
2025-07-18,26.90864919,1.82350998,
2025-07-21,27.19838893,1.84314468,
2025-07-22,27.33211496,1.85220685,
2025-07-23,27.33211496,1.85220685,
2025-07-24,27.84473141,1.88694517,
2025-07-25,27.62928391,1.87234501,
2025-07-28,27.67385926,1.87536573,
2025-07-29,27.82987296,1.88593826,
2025-07-30,27.54756245,1.86680702,
2025-07-31,26.90121997,1.82300653,
2025-08-01,26.6634848,1.806896,
2025-08-04,26.68577247,1.80840637,
2025-08-05,27.04237522,1.83257215,
2025-08-06,27.13895513,1.83911705,
2025-08-07,27.06466289,1.83408251,
2025-08-08,26.74520626,1.812434,
2025-08-11,27.04237522,1.83257215,
2025-08-12,27.09437979,1.83609633,
2025-08-13,27.39154875,1.85623448,
2025-08-14,27.38411952,1.85573103,
2025-08-15,28.2459095,1.91413168,
2025-08-18,28.6470876,1.94131819,
2025-08-19,28.12704192,1.90607642,
2025-08-20,28.37963554,1.92319385,
2025-08-21,28.20133416,1.91111096,
2025-08-22,28.86996432,1.95642181,
2025-08-25,29.18942095,1.97807033,
2025-08-26,28.72137984,1.94635273,
2025-08-27,28.08246658,1.9030557,
2025-08-28,28.58765381,1.93729056,
2025-08-29,28.63965837,1.94081474,
2025-09-01,24.10990069,1.96044944,
2025-09-02,23.84366398,1.93880092,
2025-09-03,23.16878489,1.88392445,
2025-09-04,22.93350594,1.8647932,
2025-09-05,23.08829473,1.87737955,
2025-09-08,22.90873974,1.86277939,
2025-09-09,22.84682423,1.85774485,
2025-09-10,22.66107769,1.84264123,
2025-09-11,23.10686938,1.87888991,
2025-09-12,22.84063268,1.85724139,
2025-09-15,22.82205802,1.85573103,
2025-09-16,22.83444112,1.85673794,
2025-09-17,23.06352852,1.87536573,
2025-09-18,22.44437339,1.82502034,
2025-09-19,22.20909444,1.8058891,
2025-09-22,22.38864943,1.82048926,
2025-09-23,22.03573101,1.79179239,
2025-09-24,22.19051979,1.80437873,
2025-09-25,22.20290289,1.80538564,
2025-09-26,22.12241273,1.79884074,
2025-09-29,22.97065525,1.86781392,
2025-09-30,22.84063268,1.82455143,
2025-10-09,23.2183173,1.85472156,
2025-10-10,23.36691453,1.86659178,
2025-10-13,23.37310609,1.86708638,
2025-10-14,23.34214833,1.86461341,
2025-10-15,23.52789487,1.87945119,
2025-10-16,23.69506675,1.89280518,
2025-10-17,23.13782714,1.84829186,
2025-10-20,23.16878489,1.85076483,
2025-10-21,23.38548919,1.86807556,
2025-10-22,23.16878489,1.85076483,
2025-10-23,23.4474047,1.87302148,
2025-10-24,23.82508933,1.90319162,
2025-10-27,23.89319639,1.90863214,
2025-10-28,23.55266107,1.88142956,
2025-10-29,24.16562465,1.9303942,
2025-10-30,19.24152211,1.85373238,
2025-10-31,18.91809204,1.82257306,
2025-11-03,18.82054964,1.8131758,
2025-11-04,18.66140151,1.79784344,
