date,pe,pb,roe
2025-01-02,17.78722594,0.65839352,
2025-01-03,17.84816718,0.66064926,
2025-01-06,17.96243202,0.66487877,
2025-01-07,18.13002044,0.67108205,
2025-01-08,18.09193216,0.66967221,
2025-01-09,18.206197,0.67390172,
2025-01-10,18.07669685,0.66910828,
2025-01-13,18.1376381,0.67136402,
2025-01-14,18.22143231,0.67446566,
2025-01-15,18.41949136,0.68179681,
2025-01-16,18.67849165,0.69138369,
2025-01-17,18.74705055,0.6939214,
2025-01-20,18.70896227,0.69251156,
2025-01-21,18.62516806,0.68940992,
2025-01-22,18.57946212,0.68771812,
2025-01-23,18.64802102,0.69025582,
2025-01-24,18.6175504,0.68912795,
2025-01-27,18.96796256,0.70209845,
2025-02-05,18.07669685,0.66910828,
2025-02-06,18.12240278,0.67080008,
2025-02-07,18.25190293,0.67559353,
2025-02-10,18.32807949,0.6784132,
2025-02-11,18.29760886,0.67728533,
2025-02-12,18.12240278,0.67080008,
2025-02-13,18.35855011,0.67954107,
2025-02-14,18.15287341,0.67192795,
2025-02-17,17.88625546,0.6620591,
2025-02-18,17.81769656,0.65952139,
2025-02-19,17.74152,0.65670172,
2025-02-20,17.6044022,0.65162631,
2025-02-21,17.26922535,0.63921975,
2025-02-24,17.2616077,0.63893778,
2025-02-25,17.13210755,0.63414434,
2025-02-26,17.2616077,0.63893778,
2025-02-27,17.56631392,0.65021647,
2025-02-28,17.71866704,0.65585582,
2025-03-03,17.75675531,0.65726565,
2025-03-04,17.6729611,0.65416402,
2025-03-05,18.28999121,0.67700336,
2025-03-06,18.25190293,0.67559353,
2025-03-07,18.35093245,0.6792591,
2025-03-10,18.40425604,0.68123287,
2025-03-11,18.43472667,0.68236074,
2025-03-12,18.19857934,0.67361976,
2025-03-13,18.41949136,0.68179681,
2025-03-14,18.55660916,0.68687222,
2025-03-17,19.23458051,0.7119673,
2025-03-18,18.94510959,0.70125255,
2025-03-19,18.92225663,0.70040664,
2025-03-20,18.79275648,0.6956132,
2025-03-21,18.98319787,0.70266238,
2025-03-24,18.85369773,0.69786894,
2025-03-25,16.72532314,0.68489845,
2025-03-26,16.94566499,0.6939214,
2025-03-27,17.04895023,0.69815091,
2025-03-28,16.93877931,0.69363943,
2025-03-31,16.72532314,0.67674277,
2025-04-01,16.663352,0.67423528,
2025-04-02,16.57383812,0.67061336,
2025-04-03,16.63580927,0.67312085,
2025-04-07,16.28463945,0.65891176,
2025-04-08,17.09026432,0.69150908,
2025-04-09,17.55849074,0.71045454,
2025-04-10,17.6962044,0.71602673,
2025-04-11,17.6135762,0.71268341,
2025-04-14,17.33126322,0.70126042,
2025-04-15,17.47586255,0.70711122,
2025-04-16,17.55849074,0.71045454,
2025-04-17,17.43454846,0.70543956,
2025-04-18,17.28994912,0.69958876,
2025-04-21,17.13157842,0.69318074,
2025-04-22,17.28306344,0.69931015,
2025-04-23,17.13157842,0.69318074,
2025-04-24,17.1384641,0.69345935,
2025-04-25,16.91812226,0.68454384,
2025-04-28,16.89746521,0.68370801,
2025-04-29,16.8217227,0.68064331,
2025-04-30,15.94245555,0.67089197,
2025-05-06,15.90273183,0.66922031,
2025-05-07,15.9556968,0.67144919,
2025-05-08,15.84314624,0.66671283,
2025-05-09,15.88949059,0.66866309,
2025-05-12,15.73059568,0.66197646,
2025-05-13,15.82328437,0.665877,
2025-05-14,15.92921431,0.67033475,
2025-05-15,15.77694003,0.66392673,
2025-05-16,15.57832139,0.65556844,
2025-05-19,15.54521829,0.65417539,
2025-05-20,15.53197705,0.65361817,
2025-05-21,15.7372163,0.66225507,
2025-05-22,15.73059568,0.66197646,
2025-05-23,15.63128636,0.65779732,
2025-05-26,15.29363469,0.64358823,
2025-05-27,15.29363469,0.64358823,
2025-05-28,15.29363469,0.64358823,
2025-05-29,15.30687593,0.64414545,
2025-05-30,15.37970276,0.64721015,
2025-06-03,15.08177481,0.63467272,
2025-06-04,15.24729034,0.64163796,
2025-06-05,15.09501606,0.63522994,
2025-06-06,15.17446351,0.63857325,
2025-06-09,15.1082573,0.63578716,
2025-06-10,15.04205109,0.63300106,
2025-06-11,15.06853357,0.6341155,
2025-06-12,14.92287991,0.62798609,
2025-06-13,14.79708811,0.6226925,
2025-06-16,14.67791693,0.61767753,
2025-06-17,14.72426128,0.6196278,
2025-06-18,14.59846948,0.61433422,
2025-06-19,14.39985084,0.60597593,
2025-06-20,14.36012712,0.60430427,
2025-06-23,14.28730028,0.60123956,
2025-06-24,14.54550451,0.61210534,
2025-06-25,14.62495196,0.61544865,
2025-06-26,14.65805506,0.6168417,
2025-06-27,14.19461159,0.59733903,
2025-06-30,14.21447345,0.60170652,
2025-07-01,14.18799097,0.6005855,
2025-07-02,14.65143444,0.62020332,
2025-07-03,14.75074376,0.62440714,
2025-07-04,14.67129631,0.62104409,
2025-07-07,14.74412314,0.62412689,
2025-07-08,14.81694997,0.62720969,
2025-07-09,14.84343246,0.6283307,
2025-07-10,14.99570674,0.63477656,
2025-07-11,14.96260363,0.63337529,
2025-07-14,15.33997904,0.64934979,
2025-07-15,14.96260363,0.63337529,
2025-07-16,14.78384687,0.62580841,
2025-07-17,14.79708811,0.62636892,
2025-07-18,14.86329432,0.62917147,
2025-07-21,16.35293406,0.69222874,
2025-07-22,17.98822747,0.76145162,
2025-07-23,16.5846558,0.70203765,
2025-07-24,16.7104476,0.70736249,
2025-07-25,16.14769481,0.68354085,
2025-07-28,16.08810922,0.68101856,
2025-07-29,16.02190301,0.67821601,
2025-07-30,16.04176487,0.67905678,
2025-07-31,15.59156264,0.65999947,
2025-08-01,15.49225332,0.65579565,
2025-08-04,15.53197705,0.65747718,
2025-08-05,15.47901208,0.65523514,
2025-08-06,15.47239146,0.65495489,
2025-08-07,15.89611121,0.67289118,
2025-08-08,16.04838549,0.67933703,
2025-08-11,16.16093605,0.68410136,
2025-08-12,16.07486798,0.68045805,
2025-08-13,16.07486798,0.68045805,
2025-08-14,16.02190301,0.67821601,
2025-08-15,15.97555866,0.67625423,
2025-08-18,16.02190301,0.67821601,
2025-08-19,15.79018127,0.6684071,
2025-08-20,15.90935245,0.67345169,
2025-08-21,16.01528239,0.67793576,
2025-08-22,16.0814886,0.6807383,
2025-08-25,16.35955468,0.692509,
2025-08-26,16.37279592,0.6930695,
2025-08-27,14.93061923,0.6899867,
2025-08-28,14.91242595,0.68914594,
2025-08-29,14.76687971,0.68241983,
2025-09-01,14.742622,0.68129881,
2025-09-02,14.65165559,0.677095,
2025-09-03,14.39694966,0.6653243,
2025-09-04,14.34843424,0.66308227,
2025-09-05,14.41514294,0.66616507,
2025-09-08,14.62739789,0.67597398,
2025-09-09,14.86391054,0.6869039,
2025-09-10,14.60314018,0.67485296,
2025-09-11,14.63952674,0.67653449,
2025-09-12,14.44546508,0.66756634,
2025-09-15,14.4272718,0.66672558,
2025-09-16,14.26959669,0.65943896,
2025-09-17,14.27566112,0.65971921,
2025-09-18,13.98456863,0.64626699,
