date,open,high,low,close,volume
2025-01-02,335.18,339.36,320.01,325.12,45990540.0
2025-01-03,326.14,327.59,308.84,310.37,29927844.0
2025-01-06,312.93,323.93,307.13,310.54,26360371.0
2025-01-07,312.42,329.56,309.86,328.7,38253133.0
2025-01-08,322.99,336.8,315.57,330.41,35347588.0
2025-01-09,332.54,356.67,332.54,338.17,47794889.0
2025-01-10,339.96,340.38,327.25,327.59,29068492.0
2025-01-13,322.39,328.11,314.55,320.6,20729905.0
2025-01-14,323.84,342.6,312.93,340.55,34960998.0
2025-01-15,343.62,344.48,331.6,332.54,21938008.0
2025-01-16,334.24,340.04,325.72,328.79,23180886.0
2025-01-17,328.28,335.86,322.31,330.92,19722985.0
2025-01-20,335.95,353.86,335.1,347.89,32831887.0
2025-01-21,352.92,355.48,342.6,355.39,27880713.0
2025-01-22,358.12,385.23,357.27,381.91,41603575.0
2025-01-23,387.96,398.02,374.41,379.44,40619265.0
2025-01-24,377.47,392.23,377.47,387.96,27432183.0
2025-01-27,362.55,373.47,349.17,349.17,38300652.0
2025-02-05,330.58,333.73,314.29,316.85,54734833.0
2025-02-06,324.01,333.31,319.24,328.87,46973352.0
2025-02-07,337.66,351.89,331.69,348.14,38526154.0
2025-02-10,348.31,357.27,342.94,352.07,28826282.0
2025-02-11,351.38,361.19,346.18,351.98,21503187.0
2025-02-12,350.27,368.18,348.83,360.25,24700306.0
2025-02-13,359.91,367.33,342.77,343.62,29892919.0
2025-02-14,343.2,355.14,338.25,341.92,22539063.0
2025-02-17,356.41,376.11,356.16,376.11,46265026.0
2025-02-18,376.11,381.91,360.68,365.37,32706671.0
2025-02-19,364.94,375.0,363.32,372.79,28909829.0
2025-02-20,368.01,371.76,359.06,370.14,22778271.0
2025-02-21,383.27,407.15,382.85,407.15,38866681.0
2025-02-24,413.46,447.91,410.81,432.39,51695874.0
2025-02-25,417.89,423.26,407.23,410.56,37896837.0
2025-02-26,410.81,413.54,398.88,411.24,28343525.0
2025-02-27,411.33,412.01,387.96,398.54,27736442.0
2025-02-28,392.23,395.98,375.17,384.72,32615804.0
2025-03-03,379.86,387.54,366.65,371.08,26545819.0
2025-03-04,365.11,375.0,360.68,372.19,22211163.0
2025-03-05,378.5,383.19,371.68,382.93,25464673.0
2025-03-06,388.82,401.35,387.37,396.4,28107030.0
2025-03-07,390.52,403.14,380.29,385.4,21693861.0
2025-03-10,381.99,398.71,380.29,397.77,19986721.0
2025-03-11,385.4,409.28,382.68,408.77,27879110.0
2025-03-12,412.18,421.73,401.61,401.69,31696759.0
2025-03-13,402.97,413.46,396.49,406.29,26629565.0
2025-03-14,405.87,419.51,400.75,419.51,27730541.0
2025-03-17,422.75,430.6,414.4,414.91,21950151.0
2025-03-18,423.77,425.48,409.45,414.82,18197561.0
2025-03-19,410.73,410.73,383.87,385.4,33169375.0
2025-03-20,384.13,390.69,379.44,380.97,20144392.0
2025-03-21,380.63,382.76,371.42,376.45,17467769.0
2025-03-24,375.94,380.29,363.92,371.59,16812164.0
2025-03-25,372.79,376.2,344.99,350.62,31682701.0
2025-03-26,346.1,350.45,344.48,347.12,17219470.0
2025-03-27,346.1,349.42,337.66,339.28,21274326.0
2025-03-28,338.25,341.07,331.94,332.8,17933896.0
2025-03-31,330.49,337.83,322.48,331.94,24012507.0
2025-04-01,334.42,341.75,330.83,331.0,18491886.0
2025-04-02,330.92,334.93,329.9,330.83,11760222.0
2025-04-03,323.25,331.43,317.19,318.98,16641365.0
2025-04-07,287.18,294.17,287.09,287.09,11768262.0
2025-04-08,273.02,280.36,258.36,258.36,35032531.0
2025-04-09,251.96,274.13,240.11,270.47,39890438.0
2025-04-10,286.24,292.63,280.1,280.36,35522213.0
2025-04-11,275.41,288.54,274.98,285.47,23789290.0
2025-04-14,295.11,295.19,286.41,287.26,18835293.0
2025-04-15,287.77,291.87,284.45,287.35,14592156.0
2025-04-16,284.45,286.24,272.34,276.09,18512529.0
2025-04-17,273.36,283.6,273.36,277.12,14902577.0
2025-04-18,279.42,288.03,275.58,284.45,18086179.0
2025-04-21,286.84,294.6,280.53,293.74,18980663.0
2025-04-22,277.12,277.12,264.41,264.41,38094645.0
2025-04-23,267.57,271.06,258.19,267.48,43202914.0
2025-04-24,270.04,271.4,258.61,259.04,24410699.0
2025-04-25,261.77,266.97,256.31,259.04,20187181.0
2025-04-28,257.5,265.26,255.97,257.33,19080132.0
2025-04-29,256.65,267.57,253.24,263.73,24601340.0
2025-04-30,264.67,271.06,261.77,269.53,22602144.0
2025-05-06,279.5,289.82,275.41,286.92,41483433.0
2025-05-07,294.0,296.64,285.98,288.88,35745093.0
2025-05-08,289.91,297.07,288.2,294.94,28113136.0
2025-05-09,294.77,294.77,283.94,285.39,21061822.0
2025-05-12,290.67,297.58,288.88,294.43,24229671.0
2025-05-13,300.65,301.16,289.74,290.5,21694036.0
2025-05-14,294.17,303.38,291.87,293.74,38229461.0
2025-05-15,291.78,291.87,280.78,282.49,19039316.0
2025-05-16,280.61,285.47,278.99,279.33,16480295.0
2025-05-19,279.76,280.1,274.13,279.33,11467614.0
2025-05-20,277.97,281.04,274.22,279.08,11098999.0
2025-05-21,277.88,278.4,274.13,274.81,10658766.0
2025-05-22,274.56,276.69,270.47,270.81,12799258.0
2025-05-23,271.15,274.73,268.59,268.59,11713473.0
2025-05-26,268.93,276.26,268.93,274.73,12084754.0
2025-05-27,274.56,274.73,268.42,268.76,11268276.0
2025-05-28,268.76,272.85,266.29,268.76,9293784.0
2025-05-29,271.23,277.88,270.55,276.26,16230386.0
2025-05-30,275.38,275.38,266.35,270.58,15662375.0
2025-06-03,265.23,269.8,263.22,268.24,11901846.0
2025-06-04,269.47,284.41,269.02,283.08,33948513.0
2025-06-05,284.64,300.81,280.29,299.81,40986394.0
2025-06-06,299.92,307.72,294.12,298.02,33168398.0
2025-06-09,300.03,309.96,298.47,303.04,35425341.0
2025-06-10,304.16,304.27,292.0,298.36,24882481.0
2025-06-11,298.58,302.37,294.9,295.68,19024466.0
2025-06-12,294.56,312.3,291.33,303.04,41726782.0
2025-06-13,301.14,307.06,297.13,302.04,31650430.0
2025-06-16,298.8,324.79,297.58,321.0,44677251.0
2025-06-17,323.34,327.36,318.1,320.11,28768190.0
2025-06-18,320.22,338.95,314.19,333.27,41351990.0
2025-06-19,333.27,341.97,328.47,337.28,35371852.0
2025-06-20,332.37,335.72,315.98,318.66,32568321.0
2025-06-23,316.54,323.45,302.26,303.93,47732462.0
2025-06-24,304.16,310.62,304.04,309.17,28969977.0
2025-06-25,313.41,328.92,312.86,324.23,37385647.0
2025-06-26,326.57,329.59,320.44,321.89,27133741.0
2025-06-27,321.22,333.27,316.31,331.15,30479018.0
2025-06-30,334.49,340.85,330.14,331.37,30507067.0
2025-07-01,331.59,336.17,327.91,328.58,18477196.0
2025-07-02,324.68,326.69,319.44,320.55,15151621.0
2025-07-03,322.22,324.34,319.66,321.67,14408097.0
2025-07-04,326.24,336.17,324.46,328.02,32760270.0
2025-07-07,321.22,332.49,317.65,323.56,20358270.0
2025-07-08,321.56,344.31,318.32,344.2,43491228.0
2025-07-09,344.31,345.54,337.17,341.19,26847813.0
2025-07-10,341.3,348.55,333.49,345.65,31142282.0
2025-07-11,342.08,345.2,337.95,341.63,20532104.0
2025-07-14,341.97,361.04,341.63,355.13,36792587.0
2025-07-15,353.79,377.99,353.79,377.77,46674050.0
2025-07-16,378.33,392.6,364.5,364.94,49721701.0
2025-07-17,363.16,369.85,361.04,369.85,31718804.0
2025-07-18,373.64,383.9,367.28,380.89,34737432.0
2025-07-21,375.54,379.22,363.6,367.95,32781052.0
2025-07-22,363.72,367.06,349.44,352.9,45266383.0
2025-07-23,349.22,357.25,348.55,352.79,23051749.0
2025-07-24,353.57,357.13,349.33,355.8,22199461.0
2025-07-25,355.91,358.03,348.1,353.01,21279560.0
2025-07-28,356.35,367.95,353.9,367.95,32649023.0
2025-07-29,364.72,373.64,360.26,370.63,26911685.0
2025-07-30,396.84,407.66,392.49,407.66,78941609.0
2025-07-31,447.81,448.48,447.37,448.48,26141977.0
2025-08-01,457.07,474.02,441.23,457.63,149730907.0
2025-08-04,457.85,480.72,441.79,474.14,108869452.0
2025-08-05,474.36,479.49,450.6,457.29,92550772.0
2025-08-06,460.75,503.02,460.64,480.72,116587167.0
2025-08-07,465.21,499.34,464.65,470.34,86525747.0
2025-08-08,467.0,517.41,467.0,517.41,94192369.0
2025-08-11,535.26,568.83,531.69,558.23,112059786.0
