date,pe,pb,roe
2025-01-02,65.77293387,2.71987088,
2025-01-03,66.21773338,2.73826443,
2025-01-06,66.31817197,2.74241781,
2025-01-07,65.64379853,2.71453082,
2025-01-08,66.08859803,2.73292437,
2025-01-09,65.3568311,2.70266402,
2025-01-10,63.44849772,2.62374979,
2025-01-13,63.73546515,2.63561659,
2025-01-14,66.43295894,2.74716453,
2025-01-15,65.71554038,2.71749752,
2025-01-16,66.203385,2.73767109,
2025-01-17,67.98258304,2.81124525,
2025-01-20,66.31817197,2.74241781,
2025-01-21,65.90206921,2.72521094,
2025-01-22,66.24643012,2.73945111,
2025-01-23,67.23646774,2.78039157,
2025-01-24,66.6051394,2.75428461,
2025-01-27,65.41422458,2.70503738,
2025-02-05,65.41422458,2.70503738,
2025-02-06,67.39429982,2.78691831,
2025-02-07,67.99693141,2.81183859,
2025-02-10,67.50908679,2.79166503,
2025-02-11,66.27512686,2.74063779,
2025-02-12,68.49912441,2.8326055,
2025-02-13,67.25081611,2.78098491,
2025-02-14,67.32255796,2.78395161,
2025-02-17,67.19342262,2.77861155,
2025-02-18,65.72988875,2.71809086,
2025-02-19,69.91961316,2.89134616,
2025-02-20,69.66134248,2.88066604,
2025-02-21,71.31140517,2.94890015,
2025-02-24,71.16792146,2.94296675,
2025-02-25,71.41184377,2.95305353,
2025-02-26,72.02882374,2.97856715,
2025-02-27,70.78051544,2.92694657,
2025-02-28,80.1793844,2.78869833,
2025-03-03,82.20945817,2.8593058,
2025-03-04,83.60833254,2.90795969,
2025-03-05,83.11360868,2.89075282,
2025-03-06,84.61483971,2.94296675,
2025-03-07,82.94301424,2.88481942,
2025-03-10,82.20945817,2.8593058,
2025-03-11,82.2606365,2.86108582,
2025-03-12,81.6294371,2.83913224,
2025-03-13,80.34997883,2.79463173,
2025-03-14,81.13471323,2.82192538,
2025-03-17,80.94705936,2.81539864,
2025-03-18,81.33942656,2.82904546,
2025-03-19,80.54223555,2.80131856,
2025-03-20,79.99467839,2.78227412,
2025-03-21,78.35200692,2.72514079,
2025-03-24,77.58200467,2.69835954,
2025-03-25,77.85578325,2.70788176,
2025-03-26,77.49644887,2.69538385,
2025-03-27,77.77022744,2.70490607,
2025-03-28,77.41089306,2.69240815,
2025-03-31,76.65800197,2.6401886,
2025-04-01,77.51356003,2.66965499,
2025-04-02,77.54778235,2.67083364,
2025-04-03,77.46222654,2.66788701,
2025-04-07,67.24686333,2.3160583,
2025-04-08,71.52465362,2.46339025,
2025-04-09,75.1008863,2.58655977,
2025-04-10,77.18844796,2.65845776,
2025-04-11,79.90912259,2.75216088,
2025-04-14,79.17334266,2.72681979,
2025-04-15,78.6257855,2.7079613,
2025-04-16,80.93579226,2.78752055,
2025-04-17,81.27801548,2.79930711,
2025-04-18,81.10690387,2.79341383,
2025-04-21,80.86734761,2.78516324,
2025-04-22,80.49090207,2.77219803,
2025-04-23,80.71334716,2.77985929,
2025-04-24,80.04601188,2.7568755,
2025-04-25,80.73045832,2.78044862,
2025-04-28,80.14867884,2.76041147,
2025-04-29,79.82356678,2.74921424,
2025-04-30,75.27478005,2.71503323,
2025-05-06,76.61459597,2.76335811,
2025-05-07,78.34655314,2.82582686,
2025-05-08,77.84003737,2.8075577,
2025-05-09,77.64396674,2.80048576,
2025-05-12,78.59164142,2.83466678,
2025-05-13,77.46423534,2.79400316,
2025-05-14,78.05244721,2.81521896,
2025-05-15,77.21914706,2.78516324,
2025-05-16,78.41191002,2.82818417,
2025-05-19,77.2518255,2.7863419,
2025-05-20,76.467543,2.75805416,
2025-05-21,76.22245473,2.74921424,
2025-05-22,75.79763504,2.73389172,
2025-05-23,75.35647614,2.71797987,
2025-05-26,76.14075863,2.7462676,
2025-05-27,77.34986081,2.78987786,
2025-05-28,77.52959221,2.79636047,
2025-05-29,78.26485705,2.82288022,
2025-05-30,77.82369815,2.80696837,
2025-06-03,78.23217861,2.82170156,
2025-06-04,77.98709033,2.81286165,
2025-06-05,77.98709033,2.81286165,
2025-06-06,77.30084315,2.78810988,
2025-06-09,77.36620003,2.79046719,
2025-06-10,75.71593895,2.73094508,
2025-06-11,75.56888598,2.72564113,
2025-06-12,74.7029074,2.69440676,
2025-06-13,74.49049756,2.68674549,
2025-06-16,73.49380522,2.6507965,
2025-06-17,74.27808771,2.67908423,
2025-06-18,74.03299943,2.67024432,
2025-06-19,73.51014444,2.65138583,
2025-06-20,73.31407382,2.64431389,
2025-06-23,74.50683677,2.68733482,
2025-06-24,76.0263841,2.74214231,
2025-06-25,76.59825675,2.76276878,
2025-06-26,76.1080802,2.74508895,
2025-06-27,75.89567035,2.73742769,
2025-06-30,77.05575487,2.75722486,
2025-07-01,78.08512565,2.79405801,
2025-07-02,77.88905502,2.78704218,
2025-07-03,77.82369815,2.78470356,
2025-07-04,77.41521768,2.77008723,
2025-07-07,74.99701333,2.68355855,
2025-07-08,76.59825675,2.74085457,
2025-07-09,75.97736645,2.71863774,
2025-07-10,75.73227817,2.70986794,
