date,pe,pb,roe
2025-01-02,24.15656657,2.57057512,
2025-01-03,23.7969323,2.53230532,
2025-01-06,23.54586686,2.50558867,
2025-01-07,25.42546487,2.70560252,
2025-01-08,25.43225043,2.7063246,
2025-01-09,25.80545581,2.74603854,
2025-01-10,25.14047167,2.67527551,
2025-01-13,24.05478329,2.55974405,
2025-01-14,25.11332946,2.67238723,
2025-01-15,25.07261615,2.6680548,
2025-01-16,24.82155071,2.64133815,
2025-01-17,25.09975836,2.67094308,
2025-01-20,26.53150992,2.82330021,
2025-01-21,27.16256629,2.89045287,
2025-01-22,27.0472119,2.87817765,
2025-01-23,27.10828187,2.8846763,
2025-01-24,28.08540142,2.98865462,
2025-01-27,27.4747017,2.92366817,
2025-02-05,27.00649859,2.87384522,
2025-02-06,27.08792521,2.88251008,
2025-02-07,27.14899519,2.88900873,
2025-02-10,28.73681445,3.0579735,
2025-02-11,28.81145553,3.06591628,
2025-02-12,28.7300289,3.05725142,
2025-02-13,27.58327054,2.93522131,
2025-02-14,27.81397932,2.95977175,
2025-02-17,27.90897706,2.96988075,
2025-02-18,27.67826827,2.94533032,
2025-02-19,27.71898159,2.94966275,
2025-02-20,28.62146006,3.04569828,
2025-02-21,28.98787989,3.08469015,
2025-02-24,28.50610567,3.03342306,
2025-02-25,29.61215071,3.15112074,
2025-02-26,29.11001983,3.09768744,
2025-02-27,28.1736136,2.99804155,
2025-02-28,27.16935184,2.89117494,
2025-03-03,26.04295014,2.77131105,
2025-03-04,26.43651218,2.8131912,
2025-03-05,26.73507649,2.84496236,
2025-03-06,26.68757762,2.83990785,
2025-03-07,26.48401105,2.8182457,
2025-03-10,26.40936997,2.81030292,
2025-03-11,25.97509462,2.76409033,
2025-03-12,24.51544014,2.76409033,
2025-03-13,23.95827105,2.70127009,
2025-03-14,24.47701469,2.7597579,
2025-03-17,23.84939893,2.68899488,
2025-03-18,24.15680256,2.72365432,
2025-03-19,23.97748377,2.70343631,
2025-03-20,23.47154862,2.64639265,
2025-03-21,23.20897468,2.61678771,
2025-03-24,23.72771832,2.67527551,
2025-03-25,23.50356983,2.65000301,
2025-03-26,23.22178316,2.61823185,
2025-03-27,23.25380438,2.62184221,
2025-03-28,23.28582559,2.62545257,
2025-03-31,23.23459165,2.57230776,
2025-04-01,23.22818741,2.57159875,
2025-04-02,23.75333529,2.62973801,
2025-04-03,21.37736134,2.36669331,
2025-04-07,19.23834435,2.12988217,
2025-04-08,17.31707161,1.91717756,
2025-04-09,16.65103044,1.84343996,
2025-04-10,17.89985772,1.98169796,
