date,open,close,high,low,volume
2024-07-19 15:00:00,52.48,53.38,53.47,52.2,9710464.0
2024-07-22 15:00:00,53.42,53.41,53.8,53.05,7844216.0
2024-07-23 15:00:00,53.33,51.8,53.47,51.77,8464302.0
2024-07-24 15:00:00,51.79,51.86,52.44,51.53,5693696.0
2024-07-25 15:00:00,51.65,51.38,51.92,51.08,5550873.0
2024-07-26 15:00:00,51.36,51.8,51.88,51.1,5390527.0
2024-07-29 15:00:00,51.83,50.74,52.22,50.7,7114473.0
2024-07-30 15:00:00,50.58,49.42,50.75,49.0,10238874.0
2024-07-31 15:00:00,49.39,50.51,50.73,49.2,9675537.0
2024-08-01 15:00:00,50.52,50.53,51.32,50.17,6962820.0
2024-08-02 15:00:00,50.28,50.53,51.14,50.17,5587741.0
2024-08-05 15:00:00,50.48,50.53,51.48,50.38,7026236.0
2024-08-06 15:00:00,50.67,51.0,51.05,50.27,5983193.0
2024-08-07 15:00:00,50.88,51.14,51.5,50.55,5537106.0
2024-08-08 15:00:00,51.91,53.01,53.41,51.91,17122950.0
2024-08-09 15:00:00,53.0,53.02,53.36,52.51,9152244.0
2024-08-12 15:00:00,53.0,53.85,54.38,52.86,13112873.0
2024-08-13 15:00:00,53.84,53.98,54.05,53.58,7082754.0
2024-08-14 15:00:00,53.88,53.53,54.03,53.5,6256249.0
2024-08-15 15:00:00,53.41,53.48,53.9,53.21,6555832.0
2024-08-16 15:00:00,53.48,53.38,53.7,53.15,5298666.0
2024-08-19 15:00:00,53.36,53.69,54.13,53.25,6353791.0
2024-08-20 15:00:00,53.57,53.49,54.09,53.12,5434532.0
2024-08-21 15:00:00,53.33,53.2,53.65,53.0,4519865.0
2024-08-22 15:00:00,53.03,53.25,53.35,52.71,4761893.0
2024-08-23 15:00:00,53.25,53.9,53.96,53.07,7360851.0
2024-08-26 15:00:00,54.02,53.88,54.13,52.95,6833180.0
2024-08-27 15:00:00,53.58,53.24,54.12,52.86,6896891.0
2024-08-28 15:00:00,53.2,54.02,54.11,52.96,8586733.0
2024-08-29 15:00:00,53.85,54.42,54.69,53.83,8793030.0
2024-08-30 15:00:00,54.3,54.06,54.7,53.88,11429061.0
2024-09-02 15:00:00,54.05,54.4,54.79,53.7,9822700.0
2024-09-03 15:00:00,54.26,55.63,55.87,54.14,12280735.0
2024-09-04 15:00:00,55.56,53.65,55.68,53.38,15285209.0
