date,pe,pb,roe
2025-01-02,73.15257066,5.70431677,
2025-01-03,73.40733086,5.72418255,
2025-01-06,73.48011948,5.72985848,
2025-01-07,74.5395984,5.8124749,
2025-01-08,74.00581513,5.77085136,
2025-01-09,73.60143386,5.73931838,
2025-01-10,72.42468438,5.6475574,
2025-01-13,72.36807101,5.64314278,
2025-01-14,76.2056492,5.94239079,
2025-01-15,75.3726238,5.87743285,
2025-01-16,76.02367763,5.92820095,
2025-01-17,76.26630639,5.94712074,
2025-01-20,76.09646626,5.93387689,
2025-01-21,75.56672681,5.89256868,
2025-01-22,74.86310341,5.83770129,
2025-01-23,75.14212648,5.85945905,
2025-01-24,75.00463685,5.84873783,
2025-01-27,72.82502184,5.67877505,
2025-02-05,73.57312717,5.73711107,
2025-02-06,77.87170001,6.07230669,
2025-02-07,77.73825419,6.0619008,
2025-02-10,77.30152243,6.02784518,
2025-02-11,75.78509269,5.90959649,
2025-02-12,79.63480232,6.2097905,
2025-02-13,77.07506892,6.01018671,
2025-02-14,77.04271842,6.00766407,
2025-02-17,78.13050402,6.0924878,
2025-02-18,77.84339332,6.07009938,
2025-02-19,81.38981701,6.34664365,
2025-02-20,82.93859725,6.46741497,
2025-02-21,85.47002396,6.66481145,
2025-02-24,88.19555368,6.87734376,
2025-02-25,86.33539987,6.73229204,
2025-02-26,86.87727076,6.77454624,
2025-02-27,85.12629989,6.63800842,
2025-02-28,78.16960143,6.4412426,
2025-03-03,76.52791351,6.3059661,
2025-03-04,76.87997712,6.33497644,
2025-03-05,77.572624,6.39205114,
2025-03-06,82.61631787,6.80765587,
2025-03-07,82.14562414,6.7688703,
2025-03-10,78.83163408,6.49579466,
2025-03-11,78.3341529,6.45480178,
2025-03-12,76.86467001,6.33371512,
2025-03-13,76.41693694,6.29682153,
2025-03-14,78.18490854,6.44250392,
2025-03-17,76.42076372,6.29713686,
2025-03-18,78.06627841,6.43272869,
2025-03-19,75.9998181,6.26245058,
2025-03-20,74.12469671,6.10793896,
2025-03-21,73.18330923,6.03036782,
2025-03-24,73.12973434,6.0259532,
2025-03-25,73.04171843,6.01870061,
2025-03-26,72.13477196,5.94396744,
2025-03-27,72.59015859,5.98149169,
2025-03-28,70.53135183,5.81184424,
2025-03-31,70.55048573,5.69590323,
2025-04-01,71.35410918,5.76078388,
2025-04-02,70.64232841,5.70331816,
2025-04-03,71.40768408,5.76510926,
2025-04-07,67.35129902,5.43761645,
2025-04-08,67.40487392,5.44194182,
2025-04-09,71.5454481,5.77623165,
2025-04-10,72.27253598,5.83493319,
2025-04-11,72.28018954,5.83555111,
2025-04-14,72.64373349,5.86490188,
2025-04-15,71.94343305,5.80836302,
2025-04-16,73.74967243,5.95419001,
2025-04-17,73.28280547,5.91649744,
2025-04-18,73.18863942,5.87015412,
2025-04-21,73.0037418,5.85532426,
2025-04-22,73.40050127,5.88714667,
2025-04-23,72.51765785,5.8163375,
2025-04-24,72.25540179,5.79530304,
2025-04-25,69.54529878,5.79870567,
2025-04-28,69.04446578,5.75694608,
2025-04-29,69.56755802,5.80056165,
2025-04-30,69.8420887,5.8234521,
2025-05-06,70.07210089,5.84263057,
2025-05-07,70.45067526,5.87419621,
2025-05-08,70.7260331,5.89715562,
2025-05-09,67.61151268,5.63746607,
2025-05-12,68.2440915,5.69021066,
2025-05-13,68.07664416,5.67624886,
2025-05-14,69.84414381,5.82362345,
2025-05-15,67.98733892,5.66880256,
2025-05-16,67.10172857,5.59496013,
2025-05-19,66.53612868,5.54780026,
2025-05-20,66.30914452,5.52887426,
2025-05-21,65.65796044,5.47457836,
2025-05-22,65.34167103,5.44820606,
2025-05-23,64.94351848,5.415008,
2025-05-26,64.92863427,5.41376695,
2025-05-27,64.42257122,5.37157127,
2025-05-28,63.6039398,5.30331357,
2025-05-29,65.75470779,5.48264518,
2025-05-30,65.12212897,5.42990059,
2025-06-03,66.56961815,5.55059262,
2025-06-04,66.76311285,5.56672626,
2025-06-05,66.97893386,5.58472148,
2025-06-06,66.98265491,5.58503174,
2025-06-09,66.53240763,5.54749,
2025-06-10,63.74161872,5.31479327,
2025-06-11,63.21322935,5.27073603,
2025-06-12,61.76201912,5.14973373,
2025-06-13,63.92395026,5.32999613,
2025-06-16,64.43745542,5.37281232,
2025-06-17,63.61882401,5.30455462,
2025-06-18,64.06384523,5.3416606,
2025-06-19,64.45900191,5.37460888,
2025-06-20,63.97437579,5.33420062,
2025-06-23,66.59135684,5.5524052,
2025-06-24,66.78893518,5.56887934,
2025-06-25,67.40403756,5.62016674,
2025-06-26,66.7218331,5.56328435,
2025-06-27,67.02379245,5.5884618,
2025-06-30,67.95949366,5.46947198,
2025-07-01,68.14216042,5.48417325,
2025-07-02,66.64727524,5.36386287,
2025-07-03,66.36395535,5.3410609,
2025-07-04,67.45622807,5.42896849,
2025-07-07,67.30711234,5.41696745,
2025-07-08,68.77963017,5.53547768,
2025-07-09,67.98186102,5.47127214,
2025-07-10,67.31829602,5.41786753,
2025-07-11,68.73116756,5.53157734,
2025-07-14,66.72928889,5.37046344,
2025-07-15,67.09462243,5.39986598,
2025-07-16,66.46460847,5.3491616,
2025-07-17,66.42360164,5.34586132,
2025-07-18,67.94085419,5.46797185,
2025-07-21,68.48139871,5.51147561,
2025-07-22,69.89799814,5.62548545,
2025-07-23,74.00240859,5.95581395,
2025-07-24,74.19253114,5.97111527,
2025-07-25,74.51312996,5.9969175,
2025-07-28,74.58023204,6.00231796,
2025-07-29,76.93998846,6.19223435,
2025-07-30,75.97073622,6.11422762,
2025-07-31,73.67062609,5.92911165,
2025-08-01,71.76567265,5.77579842,
2025-08-04,72.99214952,5.87450693,
2025-08-05,72.76474803,5.85620536,
2025-08-06,73.08907475,5.88230761,
2025-08-07,73.15244893,5.88740805,
2025-08-08,73.04061213,5.87840727,
2025-08-11,72.09745515,5.80250072,
2025-08-12,71.82159105,5.78029881,
2025-08-13,71.76194476,5.77549839,
2025-08-14,71.59046167,5.7616972,
2025-08-15,72.3956866,5.82650279,
2025-08-18,72.49261183,5.83430347,
2025-08-19,71.43016226,5.74879609,
2025-08-20,73.81601393,5.94081266,
2025-08-21,75.45628695,6.07282405,
2025-08-22,80.44793599,6.47455872,
2025-08-25,78.65854724,6.33054629,
2025-08-26,79.77318731,6.42025403,
2025-08-27,77.17484573,6.21113598,
2025-08-28,84.06399243,6.76558383,
2025-08-29,74.29866843,6.4256545,
2025-09-01,77.43130594,6.69657787,
2025-09-02,73.72279044,6.3758502,
2025-09-03,73.54586407,6.36054888,
2025-09-04,67.78708415,5.8625059,
2025-09-05,69.38635978,6.00081783,
2025-09-08,73.78870419,6.38155069,
2025-09-09,70.90237594,6.13192915,
2025-09-10,71.32561157,6.16853231,
2025-09-11,73.47648118,6.35454836,
2025-09-12,73.37587599,6.34584761,
2025-09-15,74.62129887,6.4535569,
2025-09-16,74.23969298,6.42055406,
2025-09-17,78.81896376,6.81658823,
2025-09-18,87.83180125,7.59605549,
2025-09-19,88.1162711,7.62065762,
2025-09-22,89.01824868,7.69866435,
2025-09-23,97.13604688,8.40072493,
2025-09-24,100.77864864,8.71575212,
2025-09-25,99.91136251,8.64074564,
2025-09-26,100.60519142,8.70075082,
2025-09-29,105.80543907,9.15048963,
2025-09-30,103.72395235,8.71878524,
2025-10-09,110.70387115,9.30550038,
2025-10-10,101.64593477,8.5441121,
2025-10-13,102.37445513,8.60534976,
2025-10-14,94.88110294,7.97547665,
2025-10-15,95.05456016,7.99005704,
2025-10-16,95.19332595,8.00172136,
2025-10-17,90.86036443,7.63750307,
2025-10-20,91.17952572,7.664331,
2025-10-21,93.55588973,7.86408242,
2025-10-22,92.55330696,7.77980773,
2025-10-23,92.69554188,7.79176366,
2025-10-24,97.60785054,8.20468047,
2025-10-27,102.46812203,8.61322317,
2025-10-28,102.51322091,8.61701408,
2025-10-29,102.91564167,8.65084059,
2025-10-30,98.16070316,8.74940407,
2025-10-31,91.39506077,8.14635889,
2025-11-03,90.91740904,8.10378413,
2025-11-04,95.80843194,8.53973798,
2025-11-05,96.02108511,8.55869249,
2025-11-06,100.11056915,8.92320239,
2025-11-07,101.13784754,9.01476728,
2025-11-10,103.52283463,9.22734945,
2025-11-11,100.14328502,8.92611847,
2025-11-12,99.0473033,8.82842982,
2025-11-13,99.29921551,8.85088363,
2025-11-14,96.19120765,8.5738561,
2025-11-17,94.61430261,8.43330108,
2025-11-18,98.10835776,8.74473834,
2025-11-19,97.65687873,8.70449645,
2025-11-20,92.76585582,8.26854261,
2025-11-21,87.35137896,7.7859315,
2025-11-24,88.69272972,7.90549075,
2025-11-25,88.14637466,7.85679222,
2025-11-26,88.41464481,7.88070407,
2025-11-27,86.92607262,7.74802247,
2025-11-28,87.71125356,7.81800837,
2025-12-01,85.72212852,7.64071075,
2025-12-02,85.19213139,7.59347027,
2025-12-03,84.89114537,7.56664234,
2025-12-04,88.48007656,7.88653623,
2025-12-05,89.58587304,7.98509971,
2025-12-08,90.38086873,8.05596043,
2025-12-09,90.45938683,8.06295902,
2025-12-10,89.57605828,7.98422489,
2025-12-11,87.68835245,7.81596712,
2025-12-12,91.45394934,8.15160783,
2025-12-15,90.25327683,8.04458773,
2025-12-16,89.15402352,7.94660746,
2025-12-17,91.33290062,8.14081834,
2025-12-18,89.22272686,7.95273123,
2025-12-19,89.22272686,7.95273123,
2025-12-22,89.22272686,7.95273123,
2025-12-23,89.22272686,7.95273123,
2025-12-24,89.22272686,7.95273123,
2025-12-25,89.22272686,7.95273123,
2025-12-26,89.22272686,7.95273123,
2025-12-29,89.22272686,7.95273123,
2025-12-30,89.22272686,7.95273123,
2025-12-31,89.22272686,7.52435477,
2026-01-05,101.85432514,8.58960608,
2026-01-06,107.85441611,9.09560735,
2026-01-07,115.27110436,9.72107348,
2026-01-08,113.15765901,9.54284184,
2026-01-09,110.14779876,9.28901351,
2026-01-12,115.38560991,9.73072999,
2026-01-13,113.19691806,9.54615265,
2026-01-14,115.28419071,9.72217708,
2026-01-15,121.37588612,10.23590356,
2026-01-16,123.38464068,10.40530639,
2026-01-19,123.9931559,10.45662385,
2026-01-20,119.19046586,10.05160212,
2026-01-21,119.41293379,10.07036334,
2026-01-22,115.63752213,9.75197432,
2026-01-23,120.24718853,10.14071794,
2026-01-26,115.52301657,9.74231781,
2026-01-27,116.8218367,9.85185025,
2026-01-28,120.5874336,10.16941157,
2026-01-29,113.65494027,9.5847787,
2026-01-30,113.83487756,9.59995322,
2026-02-02,108.83916387,9.17865336,
2026-02-03,113.3146952,9.55608506,
2026-02-04,114.24709756,9.63471666,
2026-02-05,116.75640496,9.84633225,
2026-02-06,114.24382597,9.63444076,
2026-02-09,115.19258626,9.71445187,
2026-02-10,114.66586072,9.67003191,
2026-02-11,113.47827456,9.56988008,
2026-02-12,112.86975933,9.51856261,
2026-02-13,112.70617997,9.50476759,
2026-02-24,115.15987039,9.71169287,
2026-02-25,120.75428455,10.18348249,
2026-02-26,120.16539885,10.13382043,
2026-02-27,115.37579515,9.72990229,
2026-03-02,103.53548091,9.63278536,
2026-03-03,98.89752788,9.20127719,
2026-03-04,98.6721542,9.18030876,
2026-03-05,100.97037262,9.39413155,
2026-03-06,99.72785195,9.27852929,
2026-03-09,95.99435907,8.93117073,
2026-03-10,97.05598771,9.02994306,
2026-03-11,94.98314297,8.83708871,
2026-03-12,93.50931774,8.69996623,
2026-03-13,92.79761139,8.63375014,
2026-03-16,95.12251879,8.85005603,
2026-03-17,92.82133494,8.63595734,
2026-03-18,95.16996588,8.85447043,
2026-03-19,93.14456824,8.66603048,
2026-03-20,91.72115554,8.53359831,
2026-03-23,88.22193267,8.20803587,
2026-03-24,89.09673839,8.28942648,
2026-03-25,92.39727657,8.59650359,
2026-03-26,90.74255931,8.44255119,
2026-03-27,90.62690703,8.43179107,
2026-03-30,93.92744522,8.73886818,
2026-03-31,90.85524656,7.8915665,
2026-04-01,92.97850384,8.07598982,
2026-04-02,88.72309295,7.70637046,
2026-04-03,87.03575581,7.55981059,
2026-04-07,87.17282667,7.57171638,
2026-04-08,94.32539273,8.19297881,
2026-04-09,95.39723845,8.28607791,
2026-04-10,96.19889592,8.35570882,
2026-04-13,93.99582244,8.16435277,
2026-04-14,96.347351,8.36860343,
2026-04-15,95.11814289,8.26183604,
2026-04-16,94.56588997,8.21386808,
2026-04-17,93.22979419,8.09781657,
2026-04-20,93.09321551,8.08595353,
2026-04-21,91.70961411,7.96577574,
2026-04-22,95.00828613,8.25229402,
2026-04-23,93.54154987,8.12489525,
2026-04-24,96.01481161,8.3397195,
2026-04-27,104.51534985,9.078065,
2026-04-28,83.22597322,9.34266245,
2026-04-29,82.64933924,9.27793149,
2026-04-30,86.44915042,9.70448527,
2026-05-06,88.057293,9.88500984,
2026-05-07,88.35594805,9.91853584,
2026-05-08,85.0018221,9.54201315,
2026-05-11,88.13540279,9.89377818,
2026-05-12,89.24042647,10.01782435,
2026-05-13,93.18037579,10.46010956,
2026-05-14,89.21921628,10.01544337,
2026-05-15,99.7572093,11.19840234,
2026-05-18,101.1052797,11.3497321,
2026-05-19,110.49798899,12.40412545,
2026-05-20,112.99134312,12.68402083,
2026-05-21,109.64305887,12.30815392,
2026-05-22,108.21433469,12.14777024,
2026-05-25,111.83223302,12.55390311,
2026-05-26,106.81095884,11.99023208,
2026-05-27,104.86144166,11.77138596,
2026-05-28,104.41669365,11.72146008,
2026-05-29,102.20982173,11.4737242,
2026-06-01,93.73582818,10.52246274,
2026-06-02,97.10070406,10.90019217,
2026-06-03,98.17197067,11.02044888,
2026-06-04,99.36341142,11.15419594,
2026-06-05,94.76589223,10.63809419,
2026-06-08,91.15036743,10.23222777,
2026-06-09,97.86981855,10.98653032,
2026-06-10,99.26727211,11.14340367,
2026-06-11,104.0776712,11.68340258,
2026-06-12,104.35235495,11.71423764,
2026-06-15,109.86663114,12.33325138,
2026-06-16,109.53014355,12.29547843,
2026-06-17,120.51749338,13.52888066,
2026-06-18,124.9913591,14.03110149,
2026-06-22,129.41466442,14.52764658,
2026-06-23,129.06052223,14.48789179,
2026-06-24,132.97691815,14.92753297,
2026-06-25,139.34130342,15.64197705,
2026-06-26,144.18349488,16.18554486,
2026-06-29,159.43622343,17.89776388,
2026-06-30,163.55924298,18.36059992,
2026-07-01,161.29001122,18.10586374,
2026-07-02,143.52483231,16.11160566,
2026-07-03,145.20613324,16.30034274,
2026-07-06,147.42095762,16.54897133,
2026-07-07,147.43499771,16.55054742,
2026-07-08,148.47396446,16.66717827,
2026-07-09,165.52916525,18.58173664,
2026-07-10,152.51400071,17.12069889,
2026-07-13,143.41953163,16.09978496,
2026-07-14,142.26122411,15.96975733,
2026-07-15,137.34368216,15.41773093,
2026-07-16,126.85924406,14.24078385,
2026-07-17,123.09298959,13.81799704,
2026-07-20,120.21828092,13.4952921,
2026-07-21,143.17032001,16.07180932,
2026-07-22,137.94038604,15.48471486,
2026-07-23,131.69605548,14.78374772,
2026-07-24,136.3643858,15.30779848,
2026-07-27,140.3201815,15.75186254,
2026-07-28,134.43387326,15.09108576,
2026-07-29,126.36082082,14.18483257,
2026-07-30,121.62229004,13.65290135,
2026-07-31,120.74478434,13.55439556,
2026-08-03,108.75805647,12.20880659,
2026-08-04,111.52746446,12.51969083,
2026-08-05,125.65881626,14.10602794,
2026-08-06,126.91891444,14.24748224,
2026-08-07,129.04598826,14.48626026,
2026-08-10,136.8873792,15.36650793,
