date,open,high,low,close,volume
2022-01-04,507.66,537.71,505.51,533.92,40418264.0
2022-01-05,530.51,535.56,520.03,529.25,23960336.0
2022-01-06,527.36,530.13,502.6,523.95,30840875.0
2022-01-07,523.95,558.42,520.54,547.94,43234380.0
2022-01-10,548.07,550.84,527.86,529.5,26992125.0
2022-01-11,525.59,546.68,523.31,529.38,21032648.0
2022-01-12,525.59,532.15,513.09,520.66,21381284.0
2022-01-13,520.54,525.84,503.61,504.12,21882351.0
2022-01-14,498.18,508.16,489.98,492.25,23201240.0
2022-01-17,511.7,525.21,500.08,502.98,22554032.0
2022-01-18,505.13,507.53,492.5,493.64,14525566.0
2022-01-19,493.64,496.92,480.25,484.8,15596453.0
2022-01-20,488.08,492.75,480.51,482.27,12143235.0
2022-01-21,484.67,485.56,471.16,471.41,13429720.0
2022-01-24,457.4,475.45,453.86,470.02,14531649.0
2022-01-25,469.39,474.44,454.62,454.74,12491454.0
2022-01-26,458.66,460.93,448.93,454.87,9969044.0
2022-01-27,455.0,456.51,440.73,444.14,10417496.0
2022-01-28,447.92,472.17,447.92,462.19,18845138.0
2022-02-07,476.97,490.23,463.58,467.88,15262685.0
2022-02-08,467.88,488.21,460.05,479.87,16827457.0
2022-02-09,479.87,492.38,471.67,485.18,20039532.0
2022-02-10,485.18,489.72,475.2,480.25,12620582.0
2022-02-11,480.25,480.25,454.62,457.9,19325173.0
2022-02-14,454.74,462.19,450.58,455.37,9383042.0
2022-02-15,455.63,483.54,455.5,476.84,17570072.0
2022-02-16,480.13,482.15,467.62,470.4,10777126.0
2022-02-17,470.15,473.43,462.32,464.09,10850777.0
2022-02-18,459.04,465.22,454.74,464.85,8063321.0
2022-02-21,462.32,468.26,457.27,462.7,8294148.0
2022-02-22,458.41,458.53,434.16,438.07,23316801.0
2022-02-23,442.24,477.98,441.86,471.79,27577192.0
2022-02-24,471.79,475.58,460.05,471.16,18673807.0
2022-02-25,475.83,493.39,475.83,477.47,22030355.0
2022-02-28,481.26,486.06,471.92,478.48,10328280.0
2022-03-01,477.35,477.35,466.74,469.14,12218121.0
2022-03-02,467.37,473.18,457.52,471.03,8763953.0
2022-03-03,471.16,485.81,471.03,479.12,15219561.0
2022-03-04,473.56,499.7,471.92,488.46,23999604.0
2022-03-07,487.7,488.08,462.19,463.96,22386826.0
2022-03-08,466.87,468.26,446.16,449.44,13906524.0
2022-03-09,449.44,452.47,427.85,442.62,16378791.0
2022-03-10,453.35,459.16,447.04,451.59,10158901.0
2022-03-11,441.99,447.55,429.99,444.26,13568291.0
2022-03-14,441.74,450.2,431.51,431.89,10806726.0
2022-03-15,427.59,432.9,388.7,388.7,28811043.0
2022-03-16,396.65,407.89,382.51,402.84,18692408.0
2022-03-17,410.54,431.0,409.66,420.52,18220975.0
2022-03-18,420.77,424.94,412.44,419.38,9474725.0
2022-03-21,421.4,427.09,418.0,424.81,9064057.0
2022-03-22,424.94,424.94,414.59,415.97,8014458.0
2022-03-23,413.45,432.77,412.31,425.57,12059151.0
2022-03-24,423.68,431.76,420.02,426.96,10198675.0
2022-03-25,427.21,427.72,413.95,414.21,9078336.0
