date,pe,pb,roe
2025-01-02,10.70604892,0.89916297,
2025-01-03,10.81712947,0.90849223,
2025-01-06,10.94936822,0.91959849,
2025-01-07,11.05515921,0.9284835,
2025-01-08,10.84357722,0.91071348,
2025-01-09,10.90176227,0.91560023,
2025-01-10,10.82770857,0.90938073,
2025-01-13,11.03400101,0.9267065,
2025-01-14,11.15037111,0.93648001,
2025-01-15,11.02871146,0.92626224,
2025-01-16,11.35137401,0.95336152,
2025-01-17,11.29318896,0.94847477,
2025-01-20,11.10805471,0.932926,
2025-01-21,11.10276516,0.93248175,
2025-01-22,11.05515921,0.9284835,
2025-01-23,10.97581597,0.92181974,
2025-01-24,11.17152931,0.93825701,
2025-01-27,11.16095021,0.93736851,
2025-02-05,11.11334426,0.93337025,
2025-02-06,11.26674121,0.94625352,
2025-02-07,11.4677441,0.96313503,
2025-02-10,11.51535005,0.96713329,
2025-02-11,11.62114105,0.9760183,
2025-02-12,11.44129635,0.96091378,
2025-02-13,11.42013815,0.95913678,
2025-02-14,11.50477095,0.96624479,
2025-02-17,11.26674121,0.94625352,
2025-02-18,11.12392336,0.93425875,
2025-02-19,11.16095021,0.93736851,
2025-02-20,11.14508156,0.93603576,
2025-02-21,11.10805471,0.932926,
2025-02-24,11.09747561,0.9320375,
2025-02-25,10.95994732,0.92048699,
2025-02-26,11.22971436,0.94314376,
2025-02-27,11.12392336,0.93425875,
2025-02-28,10.95994732,0.92048699,
2025-03-03,11.05515921,0.9284835,
2025-03-04,11.07102786,0.92981625,
2025-03-05,11.14508156,0.93603576,
2025-03-06,11.31963671,0.95069602,
2025-03-07,11.48361275,0.96446779,
2025-03-10,11.5735351,0.97202004,
2025-03-11,11.5312187,0.96846604,
2025-03-12,11.59998285,0.9742413,
2025-03-13,11.6370097,0.97735105,
2025-03-14,11.78511709,0.98979006,
2025-03-17,11.668747,0.98001655,
2025-03-18,11.81685439,0.99245557,
2025-03-19,11.79040664,0.99023431,
2025-03-20,11.85917079,0.99600957,
2025-03-21,11.6475888,0.97823955,
2025-03-24,12.33523028,1.03599211,
2025-03-25,12.70020922,1.0666454,
2025-03-26,12.74781517,1.07064365,
2025-03-27,12.36167803,1.03821336,
2025-03-28,11.67804861,1.04310012,
2025-03-31,11.45920954,0.99724362,
2025-04-01,11.543761,1.00460176,
2025-04-02,11.36968446,0.98945266,
2025-04-03,11.11105647,0.96694542,
2025-04-07,10.00194027,0.87042401,
2025-04-08,9.8477582,0.85700624,
2025-04-09,9.96712496,0.86739419,
2025-04-10,10.31527803,0.89769239,
2025-04-11,10.30035718,0.8963939,
2025-04-14,10.58385325,0.92106529,
2025-04-15,10.49930179,0.91370716,
2025-04-16,10.40977672,0.90591619,
2025-04-17,10.45951287,0.9102445,
2025-04-18,10.49432818,0.91327432,
2025-04-21,10.87232294,0.94616951,
2025-04-22,11.04142586,0.96088578,
2025-04-23,10.87729655,0.94660234,
2025-04-24,10.7629034,0.93664722,
2025-04-25,10.74300894,0.9349159,
2025-04-28,10.70819363,0.93188608,
2025-04-29,10.30196156,0.92712493,
2025-04-30,10.23462848,0.92106529,
2025-05-06,10.47991328,0.94313969,
2025-05-07,10.48472278,0.94357252,
2025-05-08,10.42700871,0.93837855,
2025-05-09,10.35486612,0.93188608,
2025-05-12,10.54243685,0.9487665,
2025-05-13,10.52319883,0.94703518,
2025-05-14,10.6626745,0.95958729,
2025-05-15,10.47991328,0.94313969,
2025-05-16,10.44624674,0.94010987,
2025-05-19,10.38853267,0.9349159,
2025-05-20,10.38853267,0.9349159,
2025-05-21,10.56648438,0.95093066,
2025-05-22,10.44624674,0.94010987,
2025-05-23,10.4173897,0.93751288,
2025-05-26,10.50396081,0.94530385,
2025-05-27,10.23462848,0.92106529,
2025-05-28,10.26348551,0.92366228,
2025-05-29,10.31158057,0.92799059,
2025-05-30,10.22019996,0.9197668,
2025-06-03,10.31639008,0.92842342,
2025-06-04,10.60496043,0.95439331,
2025-06-05,10.51357982,0.94616951,
2025-06-06,10.71076956,0.9639156,
2025-06-09,10.64824598,0.95828879,
2025-06-10,10.61938895,0.9556918,
2025-06-11,10.72519808,0.9652141,
