date,pe,pb,roe
2025-01-02,29.75667056,4.57242847,
2025-01-03,28.98403548,4.45370489,
2025-01-06,28.74693054,4.41727119,
2025-01-07,28.55479377,4.38774734,
2025-01-08,29.55635776,4.54164828,
2025-01-09,29.5154776,4.53536661,
2025-01-10,29.36830901,4.5127526,
2025-01-13,28.4117132,4.36576149,
2025-01-14,29.20887638,4.48825408,
2025-01-15,28.99221151,4.45496122,
2025-01-16,29.79346271,4.57808198,
2025-01-17,30.37396102,4.66728171,
2025-01-20,28.54487083,4.81113198,
2025-01-21,29.31262685,4.94053441,
2025-01-22,29.17100195,4.91666406,
2025-01-23,29.25299532,4.93048373,
2025-01-24,30.06920196,5.06805233,
2025-01-27,30.10647167,5.074334,
2025-02-05,28.39206502,4.78537713,
2025-02-06,28.89147913,4.86955152,
2025-02-07,29.10391648,4.90535705,
2025-02-10,28.76848909,4.84882201,
2025-02-11,28.92502187,4.87520503,
2025-02-12,29.14491316,4.91226689,
2025-02-13,28.64922601,4.82872066,
2025-02-14,28.9212949,4.87457686,
2025-02-17,28.87657125,4.86703885,
2025-02-18,29.14491316,4.91226689,
2025-02-19,27.69512144,4.66790988,
2025-02-20,26.90500359,4.53473845,
2025-02-21,27.42677953,4.62268184,
2025-02-24,27.72493721,4.67293521,
2025-02-25,26.56212226,4.47694707,
2025-02-26,26.77083263,4.51212443,
2025-02-27,27.20688824,4.58561998,
2025-02-28,27.20688824,4.58561998,
2025-03-03,26.90127662,4.53411028,
2025-03-04,26.88636874,4.53159761,
2025-03-05,26.93109239,4.53913562,
2025-03-06,27.0578094,4.5604933,
2025-03-07,27.57958534,4.6484367,
2025-03-10,27.34478617,4.60886217,
2025-03-11,27.19570733,4.58373548,
2025-03-12,27.35224011,4.6101185,
2025-03-13,27.16961853,4.57933831,
2025-03-14,27.62803596,4.65660287,
2025-03-17,27.52740775,4.63964236,
2025-03-18,27.17707247,4.58059465,
2025-03-19,27.32987828,4.6063495,
2025-03-20,26.79692143,4.5165216,
2025-03-21,26.7372899,4.50647093,
2025-03-24,27.33733223,4.60760583,
2025-03-25,28.46660444,4.79794047,
2025-03-26,28.3175256,4.77281379,
2025-03-27,28.19080858,4.7514561,
2025-03-28,28.51132809,4.80547848,
2025-03-31,28.34370746,4.58985685,
2025-04-01,28.13485909,4.55603685,
2025-04-02,28.31760141,4.58562935,
2025-04-03,28.34370746,4.58985685,
2025-04-07,26.57222574,4.3029908,
2025-04-08,25.84871531,4.18582866,
2025-04-09,26.53493139,4.29695151,
2025-04-10,27.27335956,4.41652936,
2025-04-11,27.78429218,4.49926757,
2025-04-14,26.70275597,4.3241283,
2025-04-15,26.93025152,4.36096794,
2025-04-16,26.63562614,4.31325758,
2025-04-17,26.20301166,4.24320187,
2025-04-18,26.18063505,4.2395783,
2025-04-21,28.25042371,4.49262436,
2025-04-22,28.01117426,4.45457686,
2025-04-23,27.56305623,4.38331329,
