date,open,high,low,close,volume
2025-01-02,195.72,198.0,182.7,185.12,140204265.0
2025-01-03,185.33,185.76,175.08,175.37,93690066.0
2025-01-06,175.44,183.41,173.3,175.15,96546050.0
2025-01-07,175.87,181.84,173.8,180.85,94048032.0
2025-01-08,178.64,178.64,170.17,176.36,103210438.0
2025-01-09,175.15,186.04,174.73,183.2,137632416.0
2025-01-10,180.92,181.7,175.65,175.65,114294139.0
2025-01-13,172.17,174.44,169.46,170.88,79783743.0
2025-01-14,173.38,181.13,169.39,180.99,118670281.0
2025-01-15,180.07,182.56,178.43,179.35,74972448.0
2025-01-16,180.78,183.55,176.51,179.28,81228104.0
2025-01-17,178.71,183.48,177.65,180.92,86679972.0
2025-01-20,181.92,184.69,180.14,182.27,77198823.0
2025-01-21,183.62,188.89,182.41,188.18,116797162.0
2025-01-22,186.61,191.45,186.26,189.6,109494088.0
2025-01-23,192.59,193.59,185.33,185.33,105821668.0
2025-01-24,185.05,191.17,184.62,190.88,88152713.0
2025-01-27,192.09,192.95,179.0,179.21,106637830.0
2025-02-05,182.91,188.11,181.35,186.4,105323046.0
2025-02-06,186.33,195.87,185.05,195.01,120299788.0
2025-02-07,195.15,205.54,193.23,200.99,185240778.0
2025-02-10,206.04,209.96,201.92,202.84,178518026.0
2025-02-11,200.92,208.53,200.42,202.84,135722533.0
2025-02-12,203.62,209.82,203.27,207.89,140649616.0
2025-02-13,207.96,211.31,199.85,203.41,168932712.0
2025-02-14,203.48,221.63,201.42,216.29,252154276.0
2025-02-17,220.7,231.31,217.07,220.56,252838207.0
2025-02-18,217.22,219.64,206.47,207.75,186845008.0
2025-02-19,207.75,218.07,206.68,212.73,137740903.0
2025-02-20,211.03,213.37,205.76,209.74,111374172.0
2025-02-21,217.79,230.74,217.07,230.74,241616057.0
2025-02-24,235.08,241.98,231.67,234.87,245306037.0
2025-02-25,228.46,244.48,226.9,235.72,189216792.0
2025-02-26,235.94,236.79,229.03,234.65,138911217.0
2025-02-27,235.86,235.86,221.49,225.4,150384891.0
2025-02-28,220.49,223.27,209.82,210.38,136223714.0
2025-03-03,212.02,212.8,202.84,207.82,98094220.0
2025-03-04,204.05,210.88,204.05,209.17,91197215.0
2025-03-05,209.96,212.38,205.9,209.96,99059018.0
2025-03-06,214.23,221.7,212.16,218.64,129591829.0
2025-03-07,216.51,217.43,210.38,212.31,95295642.0
2025-03-10,209.96,212.09,206.04,208.96,72308543.0
2025-03-11,204.98,208.32,204.19,207.47,59621267.0
2025-03-12,209.1,216.08,207.54,210.88,92016414.0
2025-03-13,209.67,210.17,201.27,202.77,84491530.0
2025-03-14,202.91,210.67,202.13,210.24,80732675.0
2025-03-17,210.24,210.88,207.61,208.75,53294333.0
2025-03-18,210.24,214.23,209.17,209.96,63891410.0
2025-03-19,208.53,209.17,205.33,206.33,47152222.0
2025-03-20,205.69,208.32,203.69,204.19,48055064.0
2025-03-21,202.06,203.2,194.87,195.94,85524072.0
2025-03-24,196.22,198.85,192.24,197.64,52532108.0
2025-03-25,197.15,197.86,192.59,193.37,40476011.0
2025-03-26,193.37,195.37,192.88,193.16,35045172.0
2025-03-27,192.52,196.43,192.16,193.87,39814590.0
2025-03-28,192.73,198.07,192.73,195.58,41851376.0
2025-03-31,193.66,196.15,189.89,195.15,49111612.0
2025-04-01,195.58,198.64,194.3,194.58,37324420.0
2025-04-02,195.87,202.63,195.08,198.57,63391132.0
2025-04-03,195.65,199.21,192.24,193.52,52070895.0
2025-04-07,179.57,182.56,174.16,174.16,71303960.0
2025-04-08,173.73,176.93,164.48,170.6,93537300.0
2025-04-09,165.83,177.5,161.63,176.36,85940825.0
2025-04-10,180.07,189.74,180.07,182.63,91658005.0
2025-04-11,178.29,185.05,178.29,182.84,67660914.0
2025-04-14,185.9,186.9,182.13,182.91,47281327.0
2025-04-15,182.2,184.19,180.35,182.98,32433258.0
2025-04-16,180.63,180.78,176.36,178.57,50427074.0
2025-04-17,176.93,181.13,176.72,177.5,36114442.0
2025-04-18,177.29,179.07,176.29,178.29,27447879.0
2025-04-21,177.29,182.06,176.86,181.99,39476300.0
2025-04-22,181.13,181.2,177.22,178.5,39411138.0
2025-04-23,179.92,182.56,179.0,180.71,43881091.0
