date,pe,pb,roe
2025-01-02,22.60643568,8.01876593,
2025-01-03,22.40893322,7.94870951,
2025-01-06,21.87719582,7.76009606,
2025-01-07,21.88023432,7.76117385,
2025-01-08,21.91517707,7.77356845,
2025-01-09,21.93796581,7.78165189,
2025-01-10,21.81642583,7.73854024,
2025-01-13,21.93766196,7.78154411,
2025-01-14,22.37095198,7.93523712,
2025-01-15,22.35226521,7.92860871,
2025-01-16,21.97412395,7.7944776,
2025-01-17,22.10128516,7.83958316,
2025-01-20,22.40589472,7.94763172,
2025-01-21,22.30486462,7.91179516,
2025-01-22,21.89238832,7.76548502,
2025-01-23,21.92277331,7.77626293,
2025-01-24,21.81642583,7.73854024,
2025-01-27,21.80108141,7.7330974,
2025-02-05,21.32722743,7.56501587,
2025-02-06,21.4645676,7.61373203,
2025-02-07,21.81642583,7.73854024,
2025-02-10,21.74821152,7.71434383,
2025-02-11,21.54296089,7.64153904,
2025-02-12,21.92277331,7.77626293,
2025-02-13,22.2579198,7.89514329,
2025-02-14,22.40893322,7.94870951,
2025-02-17,22.35758258,7.93049484,
2025-02-18,22.40893322,7.94870951,
2025-02-19,22.65201318,8.0349328,
2025-02-20,22.39374072,7.94332055,
2025-02-21,22.60962611,8.01989761,
2025-02-24,22.47076668,7.97064256,
2025-02-25,22.08989078,7.83554144,
2025-02-26,22.18119769,7.86792907,
2025-02-27,22.56936599,8.00561688,
2025-02-28,22.80074772,8.08769067,
2025-03-03,22.59154704,8.01348476,
2025-03-04,22.33464191,7.92235752,
2025-03-05,22.27782197,7.90220282,
2025-03-06,22.87959678,8.11565935,
2025-03-07,23.10778809,8.19660147,
2025-03-10,23.13665383,8.20684048,
2025-03-11,23.52831641,8.34576776,
2025-03-12,23.43564218,8.31289513,
2025-03-13,23.36256626,8.28697425,
2025-03-14,24.7335372,8.77327361,
2025-03-17,24.8831833,8.82635482,
2025-03-18,24.67261529,8.75166389,
2025-03-19,24.85051943,8.81476856,
2025-03-20,24.36876535,8.64388478,
2025-03-21,23.90919231,8.48086888,
2025-03-24,24.04972291,8.53071671,
2025-03-25,23.93577918,8.49029955,
2025-03-26,23.94337543,8.49299403,
2025-03-27,24.14087789,8.56305045,
2025-03-28,24.08329833,8.54262631,
2025-03-31,23.71548797,7.58995642,
2025-04-01,23.63982934,7.56574246,
2025-04-02,23.53348186,7.53170678,
2025-04-03,22.85591986,7.62827087,
2025-04-07,21.85245512,7.29335979,
2025-04-08,22.50802878,7.51216058,
2025-04-09,22.45033829,7.49290611,
2025-04-10,22.56630199,7.53160954,
2025-04-11,22.85737669,7.62875709,
2025-04-14,22.60986122,7.54614764,
2025-04-15,22.69741672,7.5753697,
2025-04-16,22.71446164,7.58105852,
2025-04-17,22.87223636,7.63371658,
2025-04-18,22.81308905,7.61397588,
2025-04-21,22.5954386,7.54133402,
2025-04-22,22.56338833,7.53063709,
2025-04-23,22.6100069,7.54619626,
2025-04-24,22.61364898,7.54741182,
2025-04-25,22.58087029,7.53647178,
2025-04-28,22.58087029,7.53647178,
2025-04-29,22.49346047,7.50729834,
2025-04-30,21.83271738,7.52188506,
2025-05-06,21.87787879,7.53744423,
2025-05-07,21.9456209,7.56078298,
2025-05-08,22.27289997,7.67353832,
2025-05-09,22.45622705,7.73669882,
2025-05-12,22.6442114,7.80146385,
2025-05-13,22.44380766,7.73242004,
2025-05-14,23.07451493,7.94971354,
2025-05-15,23.03245837,7.93522407,
2025-05-16,22.78011901,7.84828722,
2025-05-19,22.28404919,7.67737949,
2025-05-20,22.38312202,7.71151241,
2025-05-21,22.31213394,7.68705535,
2025-05-22,22.29844439,7.68233897,
2025-05-23,22.19400863,7.6463584,
2025-05-26,21.88211267,7.5389029,
2025-05-27,21.78896727,7.50681212,
2025-05-28,21.69158799,7.47326266,
2025-05-29,21.73392681,7.48784938,
2025-05-30,21.4798939,7.40032906,
2025-06-03,21.29642568,7.33711994,
2025-06-04,21.3099741,7.34178769,
2025-06-05,21.36699038,7.36143114,
2025-06-06,21.25959091,7.3244295,
2025-06-09,20.9733805,7.22582327,
2025-06-10,20.81672687,7.17185241,
2025-06-11,20.88715044,7.19611499,
2025-06-12,20.59077871,7.09400795,
2025-06-13,20.138459,6.93817316,
2025-06-16,20.0726927,6.91551513,
2025-06-17,20.13916464,6.93841628,
2025-06-18,20.11093877,6.9286918,
2025-06-19,20.12505171,6.93355404,
2025-06-20,20.16259212,6.94648759,
2025-06-23,20.04037407,6.9043806,
2025-06-24,20.28311663,6.98801112,
2025-06-25,20.26420529,6.98149572,
2025-06-26,20.04037407,6.9043806,
2025-06-27,19.80172426,6.82216012,
2025-06-30,19.89247046,7.41949139,
2025-07-01,19.83009127,7.39622521,
2025-07-02,19.8935995,7.4199125,
2025-07-03,19.97827713,7.45149556,
2025-07-04,20.07170479,7.4863422,
2025-07-07,19.90912373,7.42570273,
2025-07-08,19.98547473,7.45418012,
2025-07-09,20.02456758,7.46876096,
2025-07-10,20.13210817,7.50887144,
2025-07-11,20.13916464,7.51150336,
2025-07-14,20.09118065,7.4936063,
2025-07-15,19.91335761,7.42728188,
2025-07-16,19.913781,7.4274398,
2025-07-17,19.98886184,7.45544344,
2025-07-18,20.28029404,7.56414179,
2025-07-21,20.36497168,7.59572484,
2025-07-22,20.67517409,7.7114241,
2025-07-23,20.82364221,7.76679973,
2025-07-24,21.04944924,7.85102121,
2025-07-25,20.53432695,7.65889095,
2025-07-28,20.30372152,7.57287977,
